asset,timeframe,target,model,year,observations,loss,constant_loss,skill_vs_constant,mean_prediction,mean_actual,metric
ETH,4,downside,full_linear,2020,333,0.20108998468483422,0.20922500000000005,0.038881660007961893,0.2986959551154765,0.2972972972972973,Brier
ETH,4,downside,full_linear,2021,365,0.24070066044403324,0.25907786328946875,0.070933126482144,0.35596683369798787,0.4273972602739726,Brier
ETH,4,downside,full_linear,2022,365,0.2233317350286192,0.2312409137432937,0.03420319781063774,0.32827929460962807,0.36164383561643837,Brier
ETH,4,downside,full_linear,2023,354,0.11267701352642302,0.15555509665726822,0.2756456332981343,0.2205202073045491,0.11581920903954802,Brier
ETH,4,downside,full_linear,2024,366,0.17384078827260194,0.18266986924285145,0.04833353747306646,0.22438838950424567,0.22950819672131148,Brier
ETH,4,downside,full_linear,2025,353,0.20581787190903375,0.2136492205777673,0.036655170786747515,0.27243057605253096,0.3087818696883853,Brier
ETH,4,downside,priority_relative,all,2136,0.20653014697047442,0.208792195618196,0.010833971265181042,0.3230654892057342,0.2907303370786517,Brier
ETH,4,downside,priority_relative,2020,333,0.20606631960524477,0.20922500000000005,0.01509705051860566,0.32669057417849123,0.2972972972972973,Brier
ETH,4,downside,priority_relative,2021,365,0.2606838848666123,0.25907786328946875,-0.0061989919044112,0.30374446458544685,0.4273972602739726,Brier
ETH,4,downside,priority_relative,2022,365,0.2229012809245433,0.2312409137432937,0.03606469410516355,0.34012452333666643,0.36164383561643837,Brier
ETH,4,downside,priority_relative,2023,354,0.16417515667587565,0.15555509665726822,-0.05541483502530209,0.3529473413617336,0.11581920903954802,Brier
ETH,4,downside,priority_relative,2024,366,0.17967108181177874,0.18266986924285145,0.016416431694522893,0.32011261826021237,0.22950819672131148,Brier
ETH,4,downside,priority_relative,2025,353,0.2043685625502666,0.2136492205777673,0.043438763794238056,0.2950797904395123,0.3087818696883853,Brier
ETH,4,downside,simple_linear,all,2136,0.19368145658380231,0.208792195618196,0.07237214489580668,0.29461787505363923,0.2907303370786517,Brier
ETH,4,downside,simple_linear,2020,333,0.20154591491224258,0.20922500000000005,0.03670252162866516,0.29787083090489236,0.2972972972972973,Brier
ETH,4,downside,simple_linear,2021,365,0.24041316564367582,0.25907786328946875,0.07204281141125046,0.36083488707870104,0.4273972602739726,Brier
ETH,4,downside,simple_linear,2022,365,0.22264225595159592,0.2312409137432937,0.037184846109211245,0.33029493320541914,0.36164383561643837,Brier
ETH,4,downside,simple_linear,2023,354,0.11904164127970054,0.15555509665726822,0.23473004846647438,0.245484115192381,0.11581920903954802,Brier
ETH,4,downside,simple_linear,2024,366,0.17335867326875334,0.18266986924285145,0.05097280691496686,0.25544231504584286,0.22950819672131148,Brier
ETH,4,downside,simple_linear,2025,353,0.20391942573816713,0.2136492205777673,0.045540979804597925,0.27608256638713613,0.3087818696883853,Brier
ETH,4,downside,split_absolute,all,2136,0.19809380775619673,0.208792195618196,0.051239404951527456,0.2992405197622602,0.2907303370786517,Brier
ETH,4,downside,split_absolute,2020,333,0.20515135031786275,0.20922500000000005,0.019470186077845897,0.2942432731074278,0.2972972972972973,Brier
ETH,4,downside,split_absolute,2021,365,0.24750332576527742,0.25907786328946875,0.04467590313287029,0.34045293153294626,0.4273972602739726,Brier
ETH,4,downside,split_absolute,2022,365,0.22288285996765583,0.2312409137432937,0.03614435542715566,0.33597803878408233,0.36164383561643837,Brier
ETH,4,downside,split_absolute,2023,354,0.12481633233677243,0.15555509665726822,0.19760692501269794,0.2451934409847677,0.11581920903954802,Brier
ETH,4,downside,split_absolute,2024,366,0.17825518342826954,0.18266986924285145,0.02416756432180267,0.28280597379331973,0.22950819672131148,Brier
ETH,4,downside,split_absolute,2025,353,0.20876951030284194,0.2136492205777673,0.022839822498435858,0.29459482035336004,0.3087818696883853,Brier
ETH,4,downside,split_relative,all,2136,0.20708529316442972,0.208792195618196,0.00817512574506174,0.32065879097217986,0.2907303370786517,Brier
ETH,4,downside,split_relative,2020,333,0.20767595757850432,0.20922500000000005,0.007403715719898285,0.31327408246977995,0.2972972972972973,Brier
ETH,4,downside,split_relative,2021,365,0.2618205853525218,0.25907786328946875,-0.010586477857386756,0.2969105883147824,0.4273972602739726,Brier
ETH,4,downside,split_relative,2022,365,0.22246661013395183,0.2312409137432937,0.03794442543624632,0.34406706696687844,0.36164383561643837,Brier
ETH,4,downside,split_relative,2023,354,0.16492851775386683,0.15555509665726822,-0.060257884813963436,0.3524331325560128,0.11581920903954802,Brier
ETH,4,downside,split_relative,2024,366,0.17945270822505022,0.18266986924285145,0.017611886575142566,0.3203761858088847,0.22950819672131148,Brier
ETH,4,downside,split_relative,2025,353,0.20495433279824332,0.2136492205777673,0.04069702550756127,0.2964052434715382,0.3087818696883853,Brier
ETH,4,log_variance,boosted,all,2136,0.73251427940049,1.3479603499588755,0.45657579659309855,-6.910907524213521,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,boosted,2020,333,0.6428898155182625,1.002537772204716,0.35873756247162536,-6.706621784176343,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,boosted,2021,365,0.5469306442532115,1.147958724828932,0.5235624483496002,-6.405943162622488,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,boosted,2022,365,0.631391658871658,1.101908284611451,0.42700162283080023,-6.662263415133424,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,boosted,2023,354,1.1447868545888122,3.0050747606535553,0.6190487938676642,-7.478585911606007,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,boosted,2024,366,0.7023723124065837,0.9538314997153156,0.2636306175501474,-7.243018085045223,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,boosted,2025,353,0.7313250388839614,0.8818639568132671,0.17070537554715148,-6.969218087459984,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,constant,all,2136,1.3479603499588755,1.3479603499588755,0.0,-6.743597074664678,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,constant,2020,333,1.002537772204716,1.002537772204716,0.0,-6.759106120386361,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,constant,2021,365,1.147958724828932,1.147958724828932,0.0,-6.743301477163646,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,constant,2022,365,1.101908284611451,1.101908284611451,0.0,-6.579550576742563,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,constant,2023,354,3.0050747606535553,3.0050747606535553,0.0,-6.612967651633097,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,constant,2024,366,0.9538314997153156,0.9538314997153156,0.0,-6.855929497135781,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,constant,2025,353,0.8818639568132671,0.8818639568132671,0.0,-6.913425691471715,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,core_label,all,2136,0.8704874191929676,1.3479603499588755,0.35421882459708476,-6.837462526829638,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,core_label,2020,333,0.7348004595713025,1.002537772204716,0.2670595762637681,-6.727505557918234,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,core_label,2021,365,0.6442662902126427,1.147958724828932,0.43877225175613277,-6.467912052688577,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,core_label,2022,365,0.7338449196458308,1.101908284611451,0.334023593529297,-6.666922216775288,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,core_label,2023,354,1.4878628596188674,3.0050747606535553,0.5048832464669594,-7.236806736420629,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,core_label,2024,366,0.8347684882219427,0.9538314997153156,0.12482604268039887,-7.012108363322568,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,core_label,2025,353,0.7915956480631222,0.8818639568132671,0.10236080979694584,-6.918087400844369,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,full_linear,all,2136,0.7683053965560289,1.3479603499588755,0.43002374173730784,-6.913790375270918,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,full_linear,2020,333,0.7269396632546897,1.002537772204716,0.2749004741676204,-6.750222030665722,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,full_linear,2021,365,0.46865135433964294,1.147958724828932,0.5917524348190472,-6.308478697968324,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,full_linear,2022,365,0.6766147191894958,1.101908284611451,0.3859609473504594,-6.687543548584122,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,full_linear,2023,354,1.3270136656638807,3.0050747606535553,0.5584091008187508,-7.35784854537618,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,full_linear,2024,366,0.7025716303321264,0.9538314997153156,0.2634216519984727,-7.326881039814225,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,full_linear,2025,353,0.71983922944804,0.8818639568132671,0.18372984417089122,-7.054298412861693,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,priority_relative,all,2136,1.1975879656060695,1.3479603499588755,0.11155549520235786,-6.7092020192253266,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,priority_relative,2020,333,0.7500659574646966,1.002537772204716,0.25183272066128715,-6.644809430183167,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,priority_relative,2021,365,0.9210780888099491,1.147958724828932,0.1976383219290332,-6.766590908319315,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,priority_relative,2022,365,0.8085363056783834,1.101908284611451,0.2662399248922199,-6.5997884619610225,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,priority_relative,2023,354,3.052654096571941,3.0050747606535553,-0.015832995751505985,-6.574750525959175,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,priority_relative,2024,366,0.9071869938526675,0.9538314997153156,0.04890224937692844,-6.753203816252042,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,priority_relative,2025,353,0.7487158265553407,0.8818639568132671,0.15098488744122718,-6.912949630946698,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,simple_linear,all,2136,0.7907918046097545,1.3479603499588755,0.41334193944660125,-6.869112679412035,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,simple_linear,2020,333,0.7484215678413436,1.002537772204716,0.2534729477618948,-6.7291238979702515,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,simple_linear,2021,365,0.4940521486738469,1.147958724828932,0.5696255117992416,-6.330429420209023,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,simple_linear,2022,365,0.6630804404004749,1.101908284611451,0.3982435292840304,-6.680152933473965,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,simple_linear,2023,354,1.46369801687437,3.0050747606535553,0.5129245914148108,-7.258314285192637,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,simple_linear,2024,366,0.6736175098629095,0.9538314997153156,0.2937772446559376,-7.18318639432374,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,simple_linear,2025,353,0.7163184446452945,0.8818639568132671,0.18772227948423403,-7.0376045009207955,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,split_absolute,all,2136,0.8685285291997092,1.3479603499588755,0.35567204982979883,-6.8386709773164664,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,split_absolute,2020,333,0.733807189031935,1.002537772204716,0.26805033248952415,-6.723364800956318,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,split_absolute,2021,365,0.6432561600996541,1.147958724828932,0.43965218767293945,-6.471139748704228,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,split_absolute,2022,365,0.7367227781305333,1.101908284611451,0.3314118893385827,-6.6705780198031706,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,split_absolute,2023,354,1.476011635148267,3.0050747606535553,0.5088269834500696,-7.236564143660165,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,split_absolute,2024,366,0.8336407020361974,0.9538314997153156,0.1260084173305146,-7.011966292437159,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,split_absolute,2025,353,0.7918023121280213,0.8818639568132671,0.10212646065125008,-6.9225789615768285,-6.966455247024897,log_variance_MSE
ETH,4,log_variance,split_relative,all,2136,1.1976987108702528,1.3479603499588755,0.11147333754528232,-6.70782095467706,-6.965417946838851,log_variance_MSE
ETH,4,log_variance,split_relative,2020,333,0.7443307666096922,1.002537772204716,0.25755339375113184,-6.632071998190569,-6.711519207678096,log_variance_MSE
ETH,4,log_variance,split_relative,2021,365,0.905228715835563,1.147958724828932,0.21144489234971453,-6.751973651464426,-6.160586839282614,log_variance_MSE
ETH,4,log_variance,split_relative,2022,365,0.8025040557856621,1.101908284611451,0.27171429147695647,-6.617903366466503,-6.740815746508531,log_variance_MSE
ETH,4,log_variance,split_relative,2023,354,3.0725046329814694,3.0050747606535553,-0.022438667154240477,-6.5682672842380585,-7.993605460792128,log_variance_MSE
ETH,4,log_variance,split_relative,2024,366,0.9159727760627493,0.9538314997153156,0.03969120716171115,-6.751142991239314,-7.227567921194017,log_variance_MSE
ETH,4,log_variance,split_relative,2025,353,0.7484055619877593,0.8818639568132671,0.15133671559474715,-6.9216303649690865,-6.966455247024897,log_variance_MSE
ETH,4,persistence,boosted,all,1900,0.25698476627194533,0.2499887437022236,-0.02798535032463345,0.4696219061823675,0.48578947368421055,Brier
ETH,4,persistence,boosted,2020,294,0.2676398678779958,0.24978366428871882,-0.07148667483970228,0.4805895924014419,0.45918367346938777,Brier
ETH,4,persistence,boosted,2021,328,0.2506900036046449,0.2508449568859047,0.0006177253199883825,0.5007287461386299,0.5182926829268293,Brier
ETH,4,persistence,boosted,2022,322,0.2622574574331321,0.24960124435495853,-0.05070572909554549,0.46467415928132877,0.468944099378882,Brier
ETH,4,persistence,boosted,2023,317,0.25016888582587726,0.24948855155303779,-0.0027269157987590553,0.439415025817692,0.47318611987381703,Brier
ETH,4,persistence,boosted,2024,327,0.26063081166170843,0.2502507768300186,-0.04147853190777662,0.4580245590950514,0.5015290519877675,Brier
ETH,4,persistence,boosted,2025,312,0.25122403866856247,0.2499153664318559,-0.00523646166856806,0.47453711394271053,0.49038461538461536,Brier
ETH,4,persistence,constant,all,1900,0.2499887437022236,0.2499887437022236,0.0,0.4889889510343351,0.48578947368421055,Brier
ETH,4,persistence,constant,2020,294,0.24978366428871882,0.24978366428871882,0.0,0.4972577696526508,0.45918367346938777,Brier
ETH,4,persistence,constant,2021,328,0.2508449568859047,0.2508449568859047,0.0,0.48394768133174787,0.5182926829268293,Brier
ETH,4,persistence,constant,2022,322,0.24960124435495853,0.24960124435495853,0.0,0.49272882805816925,0.468944099378882,Brier
ETH,4,persistence,constant,2023,317,0.24948855155303779,0.24948855155303779,0.0,0.48759221998658625,0.47318611987381703,Brier
ETH,4,persistence,constant,2024,327,0.2502507768300186,0.2502507768300186,0.0,0.4856194690265486,0.5015290519877675,Brier
ETH,4,persistence,constant,2025,312,0.2499153664318559,0.2499153664318559,0.0,0.48758782201405154,0.49038461538461536,Brier
ETH,4,persistence,core_label,all,1900,0.25161103847020755,0.2499887437022236,-0.006489471261619473,0.48473300476869075,0.48578947368421055,Brier
ETH,4,persistence,core_label,2020,294,0.2563068119418419,0.24978366428871882,-0.026115189204619638,0.49815172473860514,0.45918367346938777,Brier
ETH,4,persistence,core_label,2021,328,0.2510018706923062,0.2508449568859047,-0.0006255410048878751,0.49149724828449504,0.5182926829268293,Brier
ETH,4,persistence,core_label,2022,322,0.2503781676633809,0.24960124435495853,-0.0031126579934732668,0.4897463871680693,0.468944099378882,Brier
ETH,4,persistence,core_label,2023,317,0.2527209563291194,0.24948855155303779,-0.012956124663678015,0.4629322900824354,0.47318611987381703,Brier
ETH,4,persistence,core_label,2024,327,0.25007473579995404,0.2502507768300186,0.0007034584759118001,0.483277593644928,0.5015290519877675,Brier
ETH,4,persistence,core_label,2025,312,0.24958142642593556,0.2499153664318559,0.0013362123773665857,0.48347871411508425,0.49038461538461536,Brier
ETH,4,persistence,full_linear,all,1900,0.2501515917423385,0.2499887437022236,-0.0006514214908366345,0.484819729901159,0.48578947368421055,Brier
ETH,4,persistence,full_linear,2020,294,0.25168570113662514,0.24978366428871882,-0.007614736749589124,0.4941921781248272,0.45918367346938777,Brier
ETH,4,persistence,full_linear,2021,328,0.24906274660014768,0.2508449568859047,0.007104828049493639,0.5166753518274737,0.5182926829268293,Brier
ETH,4,persistence,full_linear,2022,322,0.25134391933487105,0.24960124435495853,-0.0069818361058899825,0.47840269544582914,0.468944099378882,Brier
ETH,4,persistence,full_linear,2023,317,0.2494921952062866,0.24948855155303779,-1.4604490771841228e-05,0.459384060353512,0.47318611987381703,Brier
ETH,4,persistence,full_linear,2024,327,0.2487834847698894,0.2502507768300186,0.005863286734673623,0.4769447994241744,0.5015290519877675,Brier
ETH,4,persistence,full_linear,2025,312,0.2507239739277299,0.2499153664318559,-0.0032355253197062783,0.4832182902780968,0.49038461538461536,Brier
ETH,4,persistence,priority_relative,all,1900,0.25094199211676244,0.2499887437022236,-0.0038131653466537685,0.48492384851966414,0.48578947368421055,Brier
ETH,4,persistence,priority_relative,2020,294,0.2536485897322419,0.24978366428871882,-0.015473091302943276,0.4892609908383747,0.45918367346938777,Brier
ETH,4,persistence,priority_relative,2021,328,0.2502144310953079,0.2508449568859047,0.0025136076021795573,0.48444326795985576,0.5182926829268293,Brier
ETH,4,persistence,priority_relative,2022,322,0.2523202553504863,0.24960124435495853,-0.010893419231760904,0.4809015131918213,0.468944099378882,Brier
ETH,4,persistence,priority_relative,2023,317,0.2517644458572831,0.24948855155303779,-0.009122239437754143,0.48638913892654656,0.47318611987381703,Brier
ETH,4,persistence,priority_relative,2024,327,0.24778545808634594,0.2502507768300186,0.009851392970289252,0.48394173962757053,0.5015290519877675,Brier
ETH,4,persistence,priority_relative,2025,312,0.2502066342546733,0.2499153664318559,-0.001165465841400426,0.48503396103958263,0.49038461538461536,Brier
ETH,4,persistence,simple_linear,all,1900,0.24934615336899044,0.2499887437022236,0.0025704770691539203,0.48653384587139054,0.48578947368421055,Brier
ETH,4,persistence,simple_linear,2020,294,0.24953664859736477,0.24978366428871882,0.0009889185189809746,0.5018759965373956,0.45918367346938777,Brier
ETH,4,persistence,simple_linear,2021,328,0.24836727739298697,0.2508449568859047,0.009877334285196215,0.5000600641838859,0.5182926829268293,Brier
ETH,4,persistence,simple_linear,2022,322,0.24970815475187524,0.24960124435495853,-0.0004283247753551489,0.4810248746628835,0.468944099378882,Brier
ETH,4,persistence,simple_linear,2023,317,0.24949179064163848,0.24948855155303779,-1.298291476925506e-05,0.47248464975221155,0.47318611987381703,Brier
ETH,4,persistence,simple_linear,2024,327,0.24928559346621262,0.2502507768300186,0.003856864606105015,0.48080873362157767,0.5015290519877675,Brier
ETH,4,persistence,simple_linear,2025,312,0.24973761923590415,0.2499153664318559,0.0007112295593885154,0.48381719107108284,0.49038461538461536,Brier
ETH,4,persistence,split_absolute,all,1900,0.2514455196622574,0.2499887437022236,-0.005827366218412955,0.483784811096836,0.48578947368421055,Brier
ETH,4,persistence,split_absolute,2020,294,0.25652446228903825,0.24978366428871882,-0.026986544614574504,0.4971448401596937,0.45918367346938777,Brier
ETH,4,persistence,split_absolute,2021,328,0.24948380447061044,0.2508449568859047,0.005426269805030803,0.495530961156138,0.5182926829268293,Brier
ETH,4,persistence,split_absolute,2022,322,0.2512473264976754,0.24960124435495853,-0.0065948475015451535,0.4822322142642698,0.468944099378882,Brier
ETH,4,persistence,split_absolute,2023,317,0.2526616989169589,0.24948855155303779,-0.01271860910718603,0.46599416386580345,0.47318611987381703,Brier
ETH,4,persistence,split_absolute,2024,327,0.24956459297800218,0.2502507768300186,0.0027419849029380883,0.4820293406460755,0.5015290519877675,Brier
ETH,4,persistence,split_absolute,2025,312,0.24966214098146622,0.2499153664318559,0.0010132448196567,0.48036501758975636,0.49038461538461536,Brier
ETH,4,persistence,split_relative,all,1900,0.2511239969410631,0.2499887437022236,-0.004541217424540278,0.48555847058436824,0.48578947368421055,Brier
ETH,4,persistence,split_relative,2020,294,0.2534835691589283,0.24978366428871882,-0.01481243731748938,0.490939119144833,0.45918367346938777,Brier
ETH,4,persistence,split_relative,2021,328,0.2498600230474485,0.2508449568859047,0.003926464580685907,0.48863487029385316,0.5182926829268293,Brier
ETH,4,persistence,split_relative,2022,322,0.25170316362818096,0.24960124435495853,-0.008421108951817802,0.47885118551139366,0.468944099378882,Brier
ETH,4,persistence,split_relative,2023,317,0.25207705392894697,0.24948855155303779,-0.010375235095141822,0.4875021652293494,0.47318611987381703,Brier
ETH,4,persistence,split_relative,2024,327,0.24921209606489964,0.2502507768300186,0.0041505596037549886,0.48456636499738637,0.5015290519877675,Brier
ETH,4,persistence,split_relative,2025,312,0.2506671060857668,0.2499153664318559,-0.00300797691892174,0.4832413017910805,0.49038461538461536,Brier
