anchor_ordinal,timestamp,bar_index,current_regime,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,log1p_current_state_age_hours,log1p_previous_state_duration_hours,log1p_hours_since_previous_transition,transition_count_trailing_24h,transition_count_trailing_72h,transition_count_trailing_168h,outcome_R_24h,outcome_R_72h,outcome_R_168h,outcome_M_24h,outcome_M_72h,outcome_M_168h,outcome_V_24h,outcome_V_72h,outcome_V_168h,outcome_S_24h,outcome_S_72h,outcome_S_168h,partition
161,2021-05-03 00:00:00,29204,VOL_COMPRESSION,-0.00097080595995570188,0.072622569007687904,0.12020403981248985,0.030686189796173741,0.084660505143274056,1.3218615860164731,4.0073331852324712,1.0986122886681098,4.0073331852324712,0,2,9,-0.037116322371746509,-0.0073992674192366317,0.025348355756765594,0.037116322371746509,0.0073992674192366317,0.025348355756765594,0.044420202059980513,0.070565421936898243,0.098210556186067929,0,0,0,2
162,2021-05-10 00:00:00,29372,VOL_COMPRESSION,0.0052070844887671707,0.043221987176698722,0.025348355756765594,0.038864523868690701,0.098210556186067929,1.3923141318580845,2.3025850929940459,1.3862943611198906,2.3025850929940459,4,12,25,-0.059460354993017932,-0.16873411586846238,-0.25720458200593632,0.059460354993017932,0.16873411586846238,0.25720458200593632,0.045405711125454488,0.10050361446616038,0.1534018747744236,0,0,0,2
163,2021-05-17 00:00:00,29540,TREND_DOWN,-0.036656302400792762,-0.09424032138813275,-0.25720458200593632,0.073416053992217872,0.1534018747744236,-1.6820998727923075,0,1.791759469228055,0,2,2,12,-0.025821622603330052,-0.2390597754013897,-0.25552017107581337,0.025821622603330052,0.2390597754013897,0.25552017107581337,0.0868589873045751,0.21630201968989332,0.28385161119445962,0,0,0,2
164,2021-05-24 00:00:00,29708,TREND_DOWN,-0.079901442122318866,-0.16911518426018021,-0.25552017107581337,0.09120744324215789,0.28385161119445962,-1.324088821538733,1.3862943611198906,1.791759469228055,1.3862943611198906,5,11,26,0.11193001158813164,0.091375222018178562,0.0015955901113969789,0.11193001158813164,0.091375222018178562,0.0015955901113969789,0.074340854026799144,0.1130151689272421,0.16372560556472893,0,0,0,2
165,2021-05-31 00:00:00,29876,TREND_DOWN,0.042082103519145764,-0.073116230756842759,0.0015955901113969789,0.047499142453296235,0.16372560556472893,-1.0998002105012632,0,1.791759469228055,0,4,7,16,0.068490731011873807,0.058633017108545286,0.026789714021598961,0.068490731011873807,0.058633017108545286,0.026789714021598961,0.049653709915100798,0.074241066814187406,0.11715850461432248,0,0,0,2
166,2021-06-07 00:00:00,30044,TREND_DOWN,0.019720540379309832,-0.063350651038492772,0.026789714021598961,0.036212237914934664,0.11715850461432248,-0.566907534586789,0,2.1972245773362196,0,4,12,25,-0.074664392195574317,0.018347651224821671,0.075118037226579976,0.074664392195574317,0.018347651224821671,0.075118037226579976,0.046044774636036907,0.10054878759803275,0.13698824224282849,0,0,0,2
167,2021-06-14 00:00:00,30212,TREND_UP,0.090750863943407631,0.071680248894043688,0.075118037226579976,0.059123627523272416,0.13698824224282849,2.1095116110221004,2.0794415416798357,0.69314718055994529,2.0794415416798357,6,11,15,0.031220241463820898,-0.012876894273017431,-0.095817564599861807,0.031220241463820898,0.012876894273017431,0.095817564599861807,0.040086092485970296,0.062862546100395961,0.099818199429424978,0,0,0,2
168,2021-06-21 00:00:00,30380,TREND_DOWN,0.0049291450303107819,-0.05817974357557136,-0.095817564599861807,0.042097396932366402,0.099818199429424978,-1.2047969256576887,2.7080502011022101,2.0794415416798357,2.7080502011022101,2,10,25,-0.11173565471295524,-0.068716958838044517,-0.028306173880189352,0.11173565471295524,0.068716958838044517,0.028306173880189352,0.080516460949130758,0.13812450798236933,0.17383508114586477,0,0,0,2
169,2021-06-28 00:00:00,30548,TREND_UP,0.065564667108201094,-0.00051566615418483332,-0.028306173880189352,0.058786877474976608,0.17383508114586477,1.3846624783456016,2.6390573296152584,2.3025850929940459,2.6390573296152584,2,4,18,0.0095980487163519982,0.0047146646867743903,0.0081718622153752942,0.0095980487163519982,0.0047146646867743903,0.0081718622153752942,0.040242781021149331,0.068317657022676601,0.097191853088902658,1,0,0,2
170,2021-07-05 00:00:00,30716,VOL_COMPRESSION,0.0097120557735673688,0.030992370248889973,0.0081718622153752942,0.029147732942917778,0.097191853088902658,0.38040598688329369,4.0253516907351496,3.5835189384561099,4.0253516907351496,0,1,13,-0.023067139909140055,-0.047737187404147119,-0.019439487900943506,0.023067139909140055,0.047737187404147119,0.019439487900943506,0.041435164579793168,0.063134342897655987,0.083282993238225092,1,0,0,2
171,2021-07-12 00:00:00,30884,VOL_COMPRESSION,0.013695000663547152,0.053667413276137207,-0.019439487900943506,0.022849489720087011,0.083282993238225092,0.65568116902306017,4.4067192472642533,2.1972245773362196,4.4067192472642533,0,0,5,-0.032797566079767658,-0.036534864606392915,-0.078382584039149786,0.032797566079767658,0.036534864606392915,0.078382584039149786,0.019066778097197173,0.051224743411948249,0.073405338454150593,1,1,1,2
172,2021-07-19 00:00:00,31052,VOL_COMPRESSION,-0.01215420285879547,-0.0012860526113220286,-0.078382584039149786,0.022146338691168731,0.073405338454150593,-0.89561973792922811,5.521460917862246,2.1972245773362196,5.521460917862246,0,0,0,-0.025238000321930631,0.014712039250362303,0.15220139723658485,0.025238000321930631,0.014712039250362303,0.15220139723658485,0.024679287874333614,0.058297533006620848,0.087189734980810882,1,0,0,2
173,2021-07-26 00:00:00,31220,TREND_UP,0.077494915081234836,0.1284485843367813,0.15220139723658485,0.046801326176823387,0.087189734980810882,2.893110008149868,0,4.5643481914678361,0,1,1,5,0.017832642882339902,0.069106183271240212,0.071368027915506796,0.017832642882339902,0.069106183271240212,0.071368027915506796,0.070397861832153172,0.10736749063245164,0.12646661627721387,0,0,0,2
174,2021-08-02 00:00:00,31388,TREND_DOWN,-0.055196407583137055,-0.010037686894886587,0.071368027915506796,0.033612120875535875,0.12646661627721387,-0.18895916769647711,0,1.0986122886681098,0,2,4,9,-0.0046937911121815489,0.00057446195731502734,0.089638278085916456,0.0046937911121815489,0.00057446195731502734,0.089638278085916456,0.032163966943950295,0.048968408027024291,0.099732646635322331,0,0,0,2
175,2021-08-09 00:00:00,31556,TREND_UP,-0.031647245977624139,0.075728836626556925,0.089638278085916456,0.038753695194959512,0.099732646635322331,1.0569932556329606,3.6109179126442243,1.6094379124341003,3.6109179126442243,0,4,15,0.06174917066396831,0.057327581800002296,0.095949004358636,0.06174917066396831,0.057327581800002296,0.095949004358636,0.041683986271320077,0.055860147611804384,0.081080692188588516,0,0,0,2
176,2021-08-16 00:00:00,31724,VOL_COMPRESSION,0.0073445815265596702,0.066549143455716372,0.095949004358636,0.028582073137804399,0.081080692188588516,1.6577080541515137,4.8441870864585912,1.9459101490553132,4.8441870864585912,0,0,7,-0.038722567782617554,-0.054653590461990767,0.0386915688748646,0.038722567782617554,0.054653590461990767,0.0386915688748646,0.030232708267708481,0.053041742145242668,0.081078204212641392,1,0,0,2
177,2021-08-23 00:00:00,31892,VOL_COMPRESSION,0.0092978631745217338,0.04797928514683155,0.0386915688748646,0.025187357632683625,0.081078204212641392,1.4707778302386543,4.7535901911063645,1.6094379124341003,4.7535901911063645,0,0,4,-0.004554438116976707,-0.0032829292205899391,-0.020884936508053842,0.004554438116976707,0.0032829292205899391,0.020884936508053842,0.01933209072012744,0.046443678834142042,0.069622990069293081,1,1,0,2
178,2021-08-30 00:00:00,32060,VOL_COMPRESSION,-0.02346220001318582,0.024570849864813577,-0.020884936508053842,0.024642813120620527,0.069622990069293081,-0.099456741967326262,4.4886363697321396,1.3862943611198906,4.4886363697321396,0,0,2,-0.032960166873992211,0.0075114330748847309,0.066894910075621067,0.032960166873992211,0.0075114330748847309,0.066894910075621067,0.027494195754133314,0.049482491714463304,0.073604237869850583,1,1,0,2
179,2021-09-06 00:00:00,32228,VOL_COMPRESSION,0.031378287578553071,0.063573946220338198,0.066894910075621067,0.024166992034252884,0.073604237869850583,2.1192176351559273,4.0604430105464191,0.69314718055994529,4.0604430105464191,0,2,2,0.014306922838068344,-0.11091653995565579,-0.11737430079102618,0.014306922838068344,0.11091653995565579,0.11737430079102618,0.016516541678711624,0.088040932414221701,0.10246133170384729,1,0,0,2
180,2021-09-13 00:00:00,32396,VOL_COMPRESSION,0.023927453199650634,-0.011566635502867231,-0.11737430079102618,0.030135305577335594,0.10246133170384729,-0.50510960872099275,3.8501476017100584,1.791759469228055,3.8501476017100584,0,4,8,-0.018944160687374999,0.039661212576888927,0.020322284430715442,0.018944160687374999,0.039661212576888927,0.020322284430715442,0.065645942630766799,0.073116897851357207,0.089183393884025283,0,0,0,2
181,2021-09-20 00:00:00,32564,VOL_COMPRESSION,-0.019935439791404441,-0.01128161214538565,0.020322284430715442,0.023967484922380888,0.089183393884025283,-0.1115285729879934,4.9698132995760007,2.5649493574615367,4.9698132995760007,0,0,2,-0.12059969921113252,-0.083931244084507042,-0.068506480953179849,0.12059969921113252,0.083931244084507042,0.068506480953179849,0.057958249703978233,0.092993565758849248,0.1305487721240699,0,0,0,2
182,2021-09-27 00:00:00,32732,TREND_UP,0.029565364887836648,-0.018014098670911451,-0.068506480953179849,0.051668304252534075,0.1305487721240699,0.63629941430782777,0,2.3025850929940459,0,4,10,23,-0.03538326250278305,-0.036204908370062364,0.087398470335361536,0.03538326250278305,0.036204908370062364,0.087398470335361536,0.033064966975507461,0.054140627103813982,0.090991961473522495,0,0,0,2
183,2021-10-04 00:00:00,32900,VOL_COMPRESSION,0.012505586300097384,0.091613573721066599,0.087398470335361536,0.027635808011613288,0.090991961473522495,1.2423268469616751,3.970291913552122,2.3978952727983707,3.970291913552122,0,2,16,0.033962282500253682,0.13504956552993566,0.14106649333943305,0.033962282500253682,0.13504956552993566,0.14106649333943305,0.032798485174666735,0.061847521473550736,0.083236071685563684,0,0,0,2
184,2021-10-11 00:00:00,33068,VOL_COMPRESSION,0.0040661870249573493,0.018568841238226615,0.14106649333943305,0.028733467586072283,0.083236071685563684,0.86411821182472603,4.0430512678345503,0.69314718055994529,4.0430512678345503,0,4,12,0.031945011547273285,0.04569781843228702,0.12437546553461565,0.031945011547273285,0.04569781843228702,0.12437546553461565,0.025903513959838621,0.053948347808121334,0.090424190926218659,1,0,0,2
185,2021-10-18 00:00:00,33236,VOL_COMPRESSION,0.024770118185812106,0.090180399576041154,0.12437546553461565,0.037411193865587777,0.090424190926218659,1.8230749119109908,3.8286413964890951,2.0794415416798357,3.8286413964890951,0,4,11,-0.0094501833416989357,0.04960999091992175,-0.010298513842350313,0.0094501833416989357,0.04960999091992175,0.010298513842350313,0.028421257280093551,0.05010686777572352,0.082174503720591152,0,0,0,2
186,2021-10-25 00:00:00,33404,VOL_COMPRESSION,0.011813170508655249,-0.016046162153720921,-0.010298513842350313,0.027342877075989459,0.082174503720591152,-0.42015345530650156,3.912023005428146,2.3025850929940459,3.912023005428146,0,3,8,0.020728022909904699,-0.058566955152509252,-0.0032724671232269038,0.020728022909904699,0.058566955152509252,0.0032724671232269038,0.019654839765058846,0.045236701016438848,0.07406880460941076,1,0,0,2
187,2021-11-01 00:00:00,33572,VOL_COMPRESSION,-0.012639443304504928,0.0035584532595409773,-0.0032724671232269038,0.018476318106260652,0.07406880460941076,0.25626546337029898,4.1431347263915326,2.7725887222397811,4.1431347263915326,0,1,7,-0.0099655896257982522,0.019940443484039245,0.054178242912045892,0.0099655896257982522,0.019940443484039245,0.054178242912045892,0.040256110821444271,0.059427867326139215,0.078277467018694438,0,0,0,2
188,2021-11-08 00:00:00,33740,VOL_COMPRESSION,0.048379077135897973,0.065443365302384024,0.054178242912045892,0.030859727310239504,0.078277467018694438,3.4696392249662669,4.6051701859880918,1.0986122886681098,4.6051701859880918,0,0,6,0.039404911408076573,-0.00088798839713884452,0.012787165640556012,0.039404911408076573,0.00088798839713884452,0.012787165640556012,0.027356893350615859,0.05936971751252923,0.075037090828652467,1,0,0,2
189,2021-11-15 00:00:00,33908,VOL_COMPRESSION,0.013537127993022946,0.015775745628222922,0.012787165640556012,0.021767580208198675,0.075037090828652467,0.32780915288590973,4.5108595065168497,1.791759469228055,4.5108595065168497,0,0,4,-0.051522444296766765,-0.085184308851021642,-0.12427163940570812,0.051522444296766765,0.085184308851021642,0.12427163940570812,0.025420540163963553,0.056499023302448013,0.085323072901284894,1,0,0,2
190,2021-11-22 00:00:00,34076,VOL_COMPRESSION,-0.02093556292365549,0.011564475896341945,-0.12427163940570812,0.024988223094882234,0.085323072901284894,-0.73674783711416081,4.0775374439057197,0.69314718055994529,4.0775374439057197,0,3,6,-0.027070289852143783,-0.0027151187600711751,-0.0063814938159982883,0.027070289852143783,0.0027151187600711751,0.0063814938159982883,0.043098042481988029,0.061052047640302039,0.090444342875666509,0,0,0,2
191,2021-11-29 00:00:00,34244,TREND_UP,0.055056621078471681,-0.016057882363242688,-0.0063814938159982883,0.039919184830992861,0.090444342875666509,0.9591589425506325,0,0.69314718055994529,0,2,7,11,-0.00064975927883637085,-0.012977419252739229,-0.16896664257238941,0.00064975927883637085,0.012977419252739229,0.16896664257238941,0.030181393842464752,0.060491630295085475,0.11192046033064508,0,0,0,2
192,2021-12-06 00:00:00,34412,TREND_DOWN,-0.004563312167947752,-0.14728133583113559,-0.16896664257238941,0.037808550748863197,0.11192046033064508,-1.5677021022638986,2.3025850929940459,1.0986122886681098,2.3025850929940459,2,6,13,0.038012745916221558,0.032888008414974065,0.016871673626182769,0.038012745916221558,0.032888008414974065,0.016871673626182769,0.047340171039554325,0.068801464406082327,0.094410229303189458,0,0,0,2
193,2021-12-13 00:00:00,34580,VOL_COMPRESSION,0.0058844100267819947,0.032871694520821559,0.016871673626182769,0.025855122244238329,0.094410229303189458,0.27401027778993003,3.6375861597263857,3.1354942159291497,3.6375861597263857,0,3,17,-0.054425069096915704,-0.011793054401903895,-0.057139778761583507,0.054425069096915704,0.011793054401903895,0.057139778761583507,0.036333583685318097,0.063093267160068287,0.089289985811532968,0,0,0,2
194,2021-12-20 00:00:00,34748,VOL_COMPRESSION,0.004639785456994062,-0.019105474723698009,-0.057139778761583507,0.031287000678627941,0.089289985811532968,-0.76807711711643889,3.6888794541139363,2.9444389791664403,3.6888794541139363,0,2,14,-0.0021787105601746809,0.0296735297353404,0.07704728950164573,0.0021787105601746809,0.0296735297353404,0.07704728950164573,0.030991616491119263,0.050196528571987996,0.066126149713030533,0,0,0,2
195,2021-12-27 00:00:00,34916,VOL_COMPRESSION,0.0046963828537267436,-0.0050149198464559232,0.07704728950164573,0.020143540537033724,0.066126149713030533,0.85760971767405325,5.1179938124167554,0.69314718055994529,5.1179938124167554,0,0,2,-0.0055804576883576248,-0.081374129789712243,-0.073434481990237346,0.0055804576883576248,0.081374129789712243,0.073434481990237346,0.021179841897789976,0.049088005042918596,0.074547933744801342,1,0,0,2
196,2022-01-03 00:00:00,35084,VOL_COMPRESSION,-0.012089171769119823,-0.00034733157821556379,-0.073434481990237346,0.020954028166615579,0.074547933744801342,-0.66493311731141436,3.9318256327243257,1.3862943611198906,3.9318256327243257,0,2,4,-0.017559624682880325,-0.074450666665061144,-0.12209477189842367,0.017559624682880325,0.074450666665061144,0.12209477189842367,0.019785411234544175,0.053248054379606641,0.086634709672121862,1,0,0,2
197,2022-01-10 00:00:00,35252,VOL_COMPRESSION,-0.0029235427211133664,-0.026363489951056314,-0.12209477189842367,0.030493970631759668,0.086634709672121862,-1.0463404981111397,3.1780538303479458,1.6094379124341003,3.1780538303479458,1,8,14,-0.0010263199216590053,0.048904748149692853,0.029923800700239513,0.0010263199216590053,0.048904748149692853,0.029923800700239513,0.038944689315625988,0.054052796453695866,0.070332977257285517,0,0,0,2
198,2022-01-17 00:00:00,35420,VOL_COMPRESSION,-0.0041179385197200784,0.0034132501890757057,0.029923800700239513,0.016596164350422282,0.070332977257285517,0.18563549869964033,4.8202815656050371,1.791759469228055,4.8202815656050371,0,0,5,-0.012394506642850868,-0.025323728255660691,-0.17928815438202197,0.012394506642850868,0.025323728255660691,0.17928815438202197,0.018645533231735321,0.043066089338006514,0.11669641464868406,1,1,0,2
199,2022-01-24 00:00:00,35588,TREND_DOWN,0.012804877853310455,-0.13121774182799423,-0.17928815438202197,0.042137287133741985,0.11669641464868406,-1.2654149352036492,1.9459101490553132,0.69314718055994529,1.9459101490553132,4,8,11,0.0048116760738027165,0.03179318206108947,0.026797873544800656,0.0048116760738027165,0.03179318206108947,0.026797873544800656,0.075476012954649785,0.092028883702344508,0.11809670904057656,0,0,0,2
200,2022-01-31 00:00:00,35756,VOL_COMPRESSION,-0.026397943344207999,-0.0090685449966155518,0.026797873544800656,0.033985745056723825,0.11809670904057656,-0.055018302880915478,3.912023005428146,2.1972245773362196,3.912023005428146,0,7,20,0.04034967191993237,0.0013431780827032811,0.12771386521500722,0.04034967191993237,0.0013431780827032811,0.12771386521500722,0.022797232949701714,0.047388481314231429,0.08760972874674941,1,1,0,2
201,2022-02-07 00:00:00,35924,VOL_COMPRESSION,0.0088888109421327872,0.11799905219199786,0.12771386521500722,0.027798446010495744,0.08760972874674941,1.5315949766443449,3.8286413964890951,2.5649493574615367,3.8286413964890951,0,2,2,0.046854747039459417,0.05315292111130495,0.0062848816910945652,0.046854747039459417,0.05315292111130495,0.0062848816910945652,0.027063876737758612,0.056875409932276251,0.087032585244927088,0,0,0,2
202,2022-02-14 00:00:00,36092,VOL_COMPRESSION,-0.0067177037086958756,-0.02191035578826285,0.0062848816910945652,0.01920326547388768,0.087032585244927088,-1.3527443854927887,3.8712010109078911,1.9459101490553132,3.8712010109078911,0,6,14,0.01087327715881029,0.045411693828110708,-0.08343189429711749,0.01087327715881029,0.045411693828110708,0.08343189429711749,0.025566762331017023,0.042435016750703304,0.070899726439385233,1,1,0,2
203,2022-02-21 00:00:00,36260,VOL_COMPRESSION,-0.029812898645824593,-0.04592512246102147,-0.08343189429711749,0.033185985148075567,0.070899726439385233,-1.4935421331902754,3.9318256327243257,2.0794415416798357,3.9318256327243257,0,4,6,-0.04027977982138907,-0.052795629022670293,-0.030810768489935747,0.04027977982138907,0.052795629022670293,0.030810768489935747,0.060806006748120679,0.076180824970685068,0.12242419394486519,0,0,0,2
204,2022-02-28 00:00:00,36428,TREND_DOWN,-0.032139287245341999,-0.017402495084067722,-0.030810768489935747,0.052026521568486965,0.12242419394486519,-0.48707437859986685,1.3862943611198906,1.0986122886681098,1.3862943611198906,4,8,14,0.14793922291183564,0.15744221473045014,0.021294972151769457,0.14793922291183564,0.15744221473045014,0.021294972151769457,0.069243740877258361,0.088047515586852754,0.10654643346736153,0,0,0,2
205,2022-03-07 00:00:00,36596,TREND_DOWN,-0.032292822964028786,-0.08032279524970963,0.021294972151769457,0.030589487277251012,0.10654643346736153,-1.3168493007327873,0.69314718055994529,3.7612001156935624,0.69314718055994529,1,6,17,-0.0048056800812994608,0.085567405775797009,-0.014330458159519598,0.0048056800812994608,0.085567405775797009,0.014330458159519598,0.039380564082143639,0.07197244516330184,0.10084837742137537,0,0,0,2
206,2022-03-14 00:00:00,36764,VOL_COMPRESSION,-0.028238608326974238,-0.03777599595210273,-0.014330458159519598,0.030120537991936269,0.10084837742137537,-1.2275887691776957,3.912023005428146,1.3862943611198906,3.912023005428146,0,6,24,0.04482036211823788,0.080775951967268084,0.090700579621622424,0.04482036211823788,0.080775951967268084,0.090700579621622424,0.026966843943270358,0.078592635901711963,0.087437373078502564,1,0,0,2
207,2022-03-21 00:00:00,36932,VOL_COMPRESSION,-0.0152148119847431,0.026318302483658594,0.090700579621622424,0.014191593997109116,0.087437373078502564,0.78319679612969584,4.499809670330265,3.4011973816621555,4.499809670330265,0,0,4,-0.0067509707733780589,0.038101018916029419,0.12458852209818043,0.0067509707733780589,0.038101018916029419,0.12458852209818043,0.022278081219266468,0.048008890091562707,0.065877771419255021,1,0,0,2
208,2022-03-28 00:00:00,37100,VOL_COMPRESSION,0.048208840097996607,0.0646804843628008,0.12458852209818043,0.031692900114326336,0.065877771419255021,2.6300571464963407,4.9272536851572051,0.69314718055994529,4.9272536851572051,0,0,2,0.0099903281349274491,0.0048520402216702674,-0.02299569629478684,0.0099903281349274491,0.0048520402216702674,0.02299569629478684,0.020488455553933253,0.035138150389995765,0.064110520038134111,1,1,1,2
209,2022-04-04 00:00:00,37268,VOL_COMPRESSION,-0.0046303115086497358,0.0070085275700498082,-0.02299569629478684,0.024990956277413896,0.064110520038134111,-1.1109335009738557,5.7235851019523807,0.69314718055994529,5.7235851019523807,0,0,0,0.014112584531843249,-0.067274454849662976,-0.080812824434975436,0.014112584531843249,0.067274454849662976,0.080812824434975436,0.020394331395970404,0.038210917097581891,0.057699573967668526,1,0,0,2
210,2022-04-11 00:00:00,37436,VOL_COMPRESSION,-0.0078449370835320855,-0.023989369601066384,-0.080812824434975436,0.02107475317578834,0.057699573967668526,-1.2033333008000064,4.5538768916005408,1.0986122886681098,4.5538768916005408,0,0,4,-0.067446969456987346,-0.026720862827447098,-0.062696468549389858,0.067446969456987346,0.026720862827447098,0.062696468549389858,0.034641640627591397,0.05240628261951509,0.063018789054203453,0,0,0,2
211,2022-04-18 00:00:00,37604,VOL_COMPRESSION,-0.016169036317353423,-0.0030137785931119002,-0.062696468549389858,0.015678289432683006,0.063018789054203453,-1.1355655688586317,4.9558270576012609,2.1972245773362196,4.9558270576012609,0,0,2,0.028519053920461512,0.044501092146194889,-0.022118952470619558,0.028519053920461512,0.044501092146194889,0.022118952470619558,0.035847303536592101,0.046252937562039485,0.062485706331945223,1,1,0,2
212,2022-04-25 00:00:00,37772,VOL_COMPRESSION,-0.017824453109802595,-0.039492312869702478,-0.022118952470619558,0.020463257909443758,0.062485706331945223,-1.6784783001111396,4.3040650932041702,0.69314718055994529,4.3040650932041702,0,0,2,0.042620679585364224,0.01341091876068754,-0.0051902840243321317,0.042620679585364224,0.01341091876068754,0.0051902840243321317,0.02859308382346611,0.051002949193082674,0.070145305259743121,0,0,0,2
213,2022-05-02 00:00:00,37940,VOL_COMPRESSION,0.025692388382576346,-0.029779472850660387,-0.0051902840243321317,0.026222960097337066,0.070145305259743121,-0.42940632569273307,4.3567088266895917,1.3862943611198906,4.3567088266895917,0,0,13,-0.0072905423786223172,0.02495547176084275,-0.12484167054210242,0.0072905423786223172,0.02495547176084275,0.12484167054210242,0.02309281915564854,0.037071247600933763,0.07589999566505326,1,1,0,2
214,2022-05-09 00:00:00,38108,VOL_COMPRESSION,-0.027436641726263384,-0.063043001598365511,-0.12484167054210242,0.02940800871223704,0.07589999566505326,-1.7886979341661489,3.9889840465642745,2.0794415416798357,3.9889840465642745,0,3,5,-0.10319624228443268,-0.13862809255930858,-0.093992327311723356,0.10319624228443268,0.13862809255930858,0.093992327311723356,0.062240087699954316,0.15401366108190642,0.19993979610942944,0,0,0,2
215,2022-05-16 00:00:00,38276,TREND_UP,0.037935343441832386,0.052687063473004538,-0.093992327311723356,0.033977391526980774,0.19993979610942944,0.50702951007095109,1.6094379124341003,0.69314718055994529,1.6094379124341003,9,20,29,-0.031338299354033601,-0.073265108961727443,-0.026979645354085528,0.031338299354033601,0.073265108961727443,0.026979645354085528,0.048381430098639613,0.066879282874738863,0.090239084016748711,0,0,0,2
216,2022-05-23 00:00:00,38444,VOL_COMPRESSION,0.027277436528545657,0.00042068779104503871,-0.026979645354085528,0.027488427895717333,0.090239084016748711,1.0141651673786309,3.9512437185814275,1.6094379124341003,3.9512437185814275,0,4,25,-0.038034823928546055,-0.016293348885709935,-0.031689309304601544,0.038034823928546055,0.016293348885709935,0.031689309304601544,0.032441141834195879,0.048657443058186478,0.071686583924295541,0,0,0,2
217,2022-05-30 00:00:00,38612,VOL_COMPRESSION,0.010794860011051849,0.0090778385190798238,-0.031689309304601544,0.014352788471081561,0.071686583924295541,-0.066004558963391941,3.9318256327243257,1.791759469228055,3.9318256327243257,0,4,8,0.074366989870582628,0.012200005859350247,0.0328452890169708,0.074366989870582628,0.012200005859350247,0.0328452890169708,0.037240038866593383,0.056854457178467196,0.068331339192517604,0,0,0,2
218,2022-06-06 00:00:00,38780,VOL_COMPRESSION,0.018531119957546627,-0.0031340441797006132,0.0328452890169708,0.01794945151015083,0.068331339192517604,-0.15635857793041061,4.5643481914678361,1.9459101490553132,4.5643481914678361,0,0,9,-0.0033572887410625429,-0.0025986968234724865,-0.14177037919622693,0.0033572887410625429,0.0025986968234724865,0.14177037919622693,0.044871443218471807,0.075014788015004691,0.1001801083324019,0,0,0,2
219,2022-06-13 00:00:00,38948,TREND_DOWN,-0.080522741941061599,-0.12360121962815357,-0.14177037919622693,0.050614818238200306,0.1001801083324019,-2.7984526006975106,2.3978952727983707,1.9459101490553132,2.3978952727983707,3,3,17,-0.18989000957194405,-0.14821859037692245,-0.27145857522628597,0.18989000957194405,0.14821859037692245,0.27145857522628597,0.078322640219545256,0.1439986867323762,0.20030489748959315,0,0,0,2
220,2022-06-20 00:00:00,39116,TREND_UP,0.055606570162805839,-0.015344312608338306,-0.27145857522628597,0.093687525291618196,0.20030489748959315,-0.66602121259952429,0.69314718055994529,1.791759469228055,0.69314718055994529,5,10,28,0.030491115835420406,0.018586567117533228,0.049167357023328022,0.030491115835420406,0.018586567117533228,0.049167357023328022,0.054518666835647898,0.087602358072287015,0.10657246752256493,1,0,0,2
221,2022-06-27 00:00:00,39284,VOL_COMPRESSION,-0.019874109679134555,0.0021331491392941083,0.049167357023328022,0.025079760443611109,0.10657246752256493,0.43011742426990301,3.9512437185814275,2.5649493574615367,3.9512437185814275,0,3,14,-0.013660999483316023,-0.049973516645626978,-0.08921437712785088,0.013660999483316023,0.049973516645626978,0.08921437712785088,0.028668987483561243,0.046685835519363755,0.10063298291634655,1,1,0,2
222,2022-07-04 00:00:00,39452,VOL_COMPRESSION,0.0011808866236697488,-0.051497559104004685,-0.08921437712785088,0.024221070135031619,0.10063298291634655,-0.82009613249534141,3.8501476017100584,3.044522437723423,3.8501476017100584,0,3,8,0.057283475288240189,0.064233260928811917,0.077726619239843336,0.057283475288240189,0.064233260928811917,0.077726619239843336,0.033609119096869505,0.058757069068909054,0.090508773726173594,0,0,0,2
223,2022-07-11 00:00:00,39620,VOL_COMPRESSION,-0.026345251423026614,-0.043235772924713256,0.077726619239843336,0.020645383088879723,0.090508773726173594,0.10179794233359113,3.8286413964890951,2.9957322735539909,3.8286413964890951,0,4,15,-0.049605791442821408,-0.024776975221785989,0.00091649497813377353,0.049605791442821408,0.024776975221785989,0.00091649497813377353,0.028122153763660614,0.064871224627377835,0.093483322241314309,1,0,0,2
224,2022-07-18 00:00:00,39788,VOL_COMPRESSION,-0.022533669477864966,0.021016666295737868,0.00091649497813377353,0.027116054385525674,0.093483322241314309,0.68447526311338514,4.219507705176107,2.6390573296152584,4.219507705176107,0,1,9,0.070753624176518107,0.11066685346169303,0.070024280976138192,0.070753624176518107,0.11066685346169303,0.070024280976138192,0.059663038442811178,0.08844598088591929,0.1105033119103648,0,0,0,2
225,2022-07-25 00:00:00,39956,VOL_COMPRESSION,-0.0098997670326334778,-0.04173859772046732,0.070024280976138192,0.028449490394631918,0.1105033119103648,-0.65678255129497187,3.9318256327243257,1.3862943611198906,3.9318256327243257,0,4,8,-0.061171362332916181,0.020157344211648193,0.046360901013056566,0.061171362332916181,0.020157344211648193,0.046360901013056566,0.035191275106422518,0.06265625354563302,0.091077305912911646,0,0,0,2
