policy,family,profile,band,role,period,scenario,first_date,last_date,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
boosted_vol40_exact,boosted,0.40000000000000002,0,candidate,2022_2024,cost_stress,2022-01-01,2024-12-31,1096,0,0.10243269862338211,0.45031951652293623,-0.46210361534026623,0.35732788427267326,0.22166608358594345,-0.030613105232343507,1.3395819685141968,0.59407014179158113,9.484407851692028,0.071132888386784499,-0.087165003360847648,783
trend_vol40_band2,trend,0.40000000000000002,0.02,control,full,cost_stress,2020-01-01,2024-12-31,749,1078,0.40286147423808871,1.1079502556976644,-0.44681469522955164,0.36643311272352552,0.90162986701034553,0.20457982178774323,5.432169555683096,0.50741224114550398,11.040700117436943,0.08280481664512282,-0.20806979893269351,840
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2020_2021,cost_stress,2020-01-01,2021-12-31,420,311,0.99944341652934043,1.787205693019809,-0.34748310330549981,0.44321582851352442,2.8762360155700892,0.49745744598846747,3.9939839418822567,0.51729210175842699,10.209523421375588,0.0765705992234674,-0.20806979893269351,167
trend_vol40_band2,trend,0.40000000000000002,0.02,control,2022_2024,cost_stress,2022-01-01,2024-12-31,329,767,0.10803334201768644,0.48812089125458352,-0.33778960055665097,0.30413250898465827,0.31982435764646366,0.0097085568131291267,1.3600879810055124,0.50082266257976793,11.604900745968658,0.08703658243001193,-0.079982997245179877,770
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,full,cost_stress,2020-01-01,2024-12-31,879,948,0.55042307518477918,1.2242767530226226,-0.59579900894881521,0.43624639096394552,0.9238401993247789,0.24861994460357545,8.9561376763211609,0.66217516586747827,3.9505612246132475,0.029629009068390676,-0.21797596917397444,827
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2020_2021,cost_stress,2020-01-01,2021-12-31,400,331,1.2964634648327298,2.0565698024079402,-0.357113506649544,0.45521104035048565,3.6303960524938192,0.6253476424220541,5.2677458955473062,0.54099887198665941,4.4123747378485989,0.03309243910976694,-0.21797596917397444,163
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,2022_2024,cost_stress,2022-01-01,2024-12-31,479,617,0.19367089822892214,0.62898518691957039,-0.51717448609353944,0.42275407303815499,0.37447883342391641,-0.0021754597546108645,1.7001840737784244,0.74299621589200249,3.6462933675929787,0.027347114163243386,-0.11496552338715382,700
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,full,cost_stress,2020-01-01,2024-12-31,804,1023,0.48673461534579854,1.2079850629441251,-0.49414865106001582,0.39226047485128462,0.98499634533391289,0.24304237420788852,7.2618851875477448,0.58597665327614101,7.0834493539377057,0.053125538286907775,-0.21302662736942091,831
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2020_2021,cost_stress,2020-01-01,2021-12-31,423,308,1.1496452547976945,1.934103187156571,-0.35216852125476461,0.44820533020398073,3.2644747767391222,0.5655433306131934,4.6161361270636787,0.52940495829685852,6.9927466773524802,0.052444917105932243,-0.21302662736942091,166
fixed_blend_vol40_band2,fixed_blend,0.40000000000000002,0.02,control,2022_2024,cost_stress,2022-01-01,2024-12-31,381,715,0.16314854511094401,0.6056345803032307,-0.39582513586334522,0.34955877842815364,0.4121732814039113,0.028417874700370327,1.5731523047971785,0.62370832209900162,7.1503867085141,0.053627802214212858,-0.079982997245179988,701
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,full,cost_stress,2020-01-01,2024-12-31,730,1097,0.44840062317423168,1.1689938458225333,-0.41414769501229787,0.37851058925177228,1.0827070356166457,0.22757115015039672,6.3728455424177541,0.52938161038858589,8.2490382263026749,0.0618675055171823,-0.21797596917397433,833
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2020_2021,cost_stress,2020-01-01,2021-12-31,397,334,1.0608664497556535,1.848033974549713,-0.35711350664954322,0.44576389791512488,2.9706701930956227,0.52572864894813198,4.2429683034121499,0.52315984956691131,6.9913019393564362,0.052434484817591435,-0.21797596917397433,167
state_rule_vol40_band2,state_rule,0.40000000000000002,0.02,control,2022_2024,cost_stress,2022-01-01,2024-12-31,333,763,0.14532358126141665,0.57790680287768825,-0.31967375924362396,0.32557797524407744,0.45459965686662845,0.029152199814646257,1.5019781168981992,0.53353134319939266,9.0950624525100352,0.068212685988614741,-0.079982997245179877,703
constant_vol40_band2,constant,0.40000000000000002,0.02,control,full,cost_stress,2020-01-01,2024-12-31,749,1078,0.40286147423808871,1.1079502556976644,-0.44681469522955164,0.36643311272352552,0.90162986701034553,0.20457982178774323,5.432169555683096,0.50741224114550398,11.040700117436943,0.08280481664512282,-0.20806979893269351,840
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2020_2021,cost_stress,2020-01-01,2021-12-31,420,311,0.99944341652934043,1.787205693019809,-0.34748310330549981,0.44321582851352442,2.8762360155700892,0.49745744598846747,3.9939839418822567,0.51729210175842699,10.209523421375588,0.0765705992234674,-0.20806979893269351,167
constant_vol40_band2,constant,0.40000000000000002,0.02,control,2022_2024,cost_stress,2022-01-01,2024-12-31,329,767,0.10803334201768644,0.48812089125458352,-0.33778960055665097,0.30413250898465827,0.31982435764646366,0.0097085568131291267,1.3600879810055124,0.50082266257976793,11.604900745968658,0.08703658243001193,-0.079982997245179877,770
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,full,cost_stress,2020-01-01,2024-12-31,787,1040,0.29741687713777631,0.86995960694236696,-0.64012911098292857,0.38529431577837675,0.46462013996065249,0.11251292685499359,3.6755329169041171,0.53902871379007378,9.7361712855106841,0.073020766517936778,-0.21797596917397444,1149
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2020_2021,cost_stress,2020-01-01,2021-12-31,417,314,1.0272900619364349,1.8042541152886944,-0.35783846518441875,0.4480233084622891,2.870820668781378,0.50726057065009811,4.1059309155364438,0.5226173144157874,8.4899928478125712,0.063674115916472082,-0.21797596917397444,167
ridge_vol40_band2,ridge,0.40000000000000002,0.02,candidate,2022_2024,cost_stress,2022-01-01,2024-12-31,370,726,-0.036262895785725613,0.058316793634728983,-0.56920358673859339,0.33623789908636159,-0.063708129447152165,-0.14997557099982128,0.89517651234613949,0.54997463800777757,10.575848391268794,0.079318552550436489,-0.087282259571376031,1094
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,full,cost_stress,2020-01-01,2024-12-31,804,1023,0.42578974969841554,1.0990176639719438,-0.54825405413604433,0.39347741623813909,0.77662854745212628,0.20020191518559324,5.8907690385758249,0.56311900418927585,8.3140605392688904,0.062354970828106787,-0.20806979893269351,846
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2020_2021,cost_stress,2020-01-01,2021-12-31,410,321,1.0841247275063854,1.8795050817839907,-0.34748310330549981,0.44361044121314691,3.1199350909251145,0.53858274326256361,4.3392116118138917,0.51988732787677949,7.817878409351426,0.058633165530500464,-0.20806979893269351,163
boosted_vol40_band2,boosted,0.40000000000000002,0.02,candidate,2022_2024,cost_stress,2022-01-01,2024-12-31,394,702,0.10734776287244485,0.46325496398905958,-0.45922123983098107,0.35566506483739457,0.23376044825791331,-0.024982850715268345,1.3575666654600713,0.59195327005098652,8.6524413752314668,0.064893119538682806,-0.087282259571376142,778
btc_buy_hold,btc_buy_hold,,0,benchmark,full,cost_stress,2020-01-01,2024-12-31,2,0,0.6634777360763906,1.1128483731041579,-0.76670598287258085,0.6522169055271213,0.86536136524012774,0.087738184443824307,12.733086383753095,0.99945265462506749,0.3985657269275607,0.0029892427899837113,-0.38812428745094718,846
btc_buy_hold,btc_buy_hold,,0,benchmark,2020_2021,cost_stress,2020-01-01,2021-12-31,1,0,1.5316139328319047,1.5889945745174889,-0.53168012202870663,0.78517849282609231,2.880705652465994,0.32288646673349886,6.4009249219910975,0.99999999999999878,0.49661783201332316,0.0037246337400999238,-0.38812428745094718,188
btc_buy_hold,btc_buy_hold,,0,benchmark,2022_2024,cost_stress,2022-01-01,2024-12-31,1,0,0.2578586625815904,0.69257493076084387,-0.66983013791382628,0.54546577420516984,0.3849612729948021,-0.068523445441312503,1.9892572618696316,0.99908759124087532,0.33356164383561637,0.0025017120586642129,-0.15417808941374933,769
eth_buy_hold,eth_buy_hold,,0,benchmark,full,cost_stress,2020-01-01,2024-12-31,2,0,0.91459950749252528,1.1991075842869861,-0.79350360564434053,0.84414504672681645,1.1526091387446846,-0.0566505621017106,25.715598855788443,0.99945265462506794,0.3985657269275607,0.0029891445971827642,-0.43322542520939222,1149
eth_buy_hold,eth_buy_hold,,0,benchmark,2020_2021,cost_stress,2020-01-01,2021-12-31,1,0,4.3337405661498254,2.150052094512477,-0.61469940964823333,1.0369962731539839,7.050178506971144,0.61655410329347804,28.38366830998709,0.99999999999999922,0.49661783201332316,0.0037246337400999238,-0.43322542520939222,166
eth_buy_hold,eth_buy_hold,,0,benchmark,2022_2024,cost_stress,2022-01-01,2024-12-31,1,0,-0.032391699946170416,0.29310023307065897,-0.74048740228840382,0.68327123737986994,-0.043743755594041221,-0.50002241681941062,0.905999836770226,0.99908759124087565,0.33356164383561643,0.0025015483143221769,-0.17564174629941909,794
mix_buy_hold,mix_buy_hold,,0,benchmark,full,cost_stress,2020-01-01,2024-12-31,2,0,0.80636476930640155,1.1659752126042113,-0.7786167629790024,0.7621465076339724,1.0356375660616846,0.017342987626086881,19.224342619770677,0.99945265462506794,0.3985657269275607,0.0029891771143591957,-0.4141688663945432,1149
mix_buy_hold,mix_buy_hold,,0,benchmark,2020_2021,cost_stress,2020-01-01,2021-12-31,1,0,3.1744882838796835,2.0336302910938167,-0.58199832311481958,0.91889757680306805,5.4544629388105719,0.60213881161760074,17.39229661598905,0.99999999999999889,0.49661783201332316,0.0037246337400999238,-0.4141688663945432,161
mix_buy_hold,mix_buy_hold,,0,benchmark,2022_2024,cost_stress,2022-01-01,2024-12-31,1,0,0.033970429192672569,0.37023739393263155,-0.71489100883511614,0.63466448811882337,0.047518333246386615,-0.3692219926159912,1.1053366351915526,0.99908759124087565,0.33356164383561637,0.0025016025393122814,-0.16918630841730409,791
usd_cash,usd_cash,,0,benchmark,full,cost_stress,2020-01-01,2024-12-31,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2020_2021,cost_stress,2020-01-01,2021-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,2022_2024,cost_stress,2022-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
trend_vol20_exact,trend,0.20000000000000001,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.2748579297451017,1.3067998570722053,-0.21809695343482938,0.2011747983457802,1.2602557047053542,0.2021882484905973,3.3669507487314663,0.29417650701596221,8.1437322344277678,0.024431120846770366,-0.10582390935167896,755
trend_vol20_exact,trend,0.20000000000000001,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.51630926008281142,1.942246030569001,-0.1883996137778583,0.22742177031525451,2.7405006291127054,0.36412803823979167,2.2978839378028106,0.26682495558774699,6.7595224816855408,0.020278473457298017,-0.10582390935167896,163
trend_vol20_exact,trend,0.20000000000000001,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.13590175382958525,0.79173185802074686,-0.17465269921051163,0.18141444043702415,0.77812569999723125,0.094264793200381364,1.4652396900214437,0.31241919323313866,9.073975934643526,0.027221863965639397,-0.046634828121836946,466
allocation_vol20_exact,allocation,0.20000000000000001,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.28414225656815639,1.2315648206610563,-0.34558723773109623,0.22315488661263427,0.82220124340716949,0.20013255278208081,3.4913335746180465,0.3406298613300231,3.3263806315736617,0.0099791181728964874,-0.11062470431703353,756
allocation_vol20_exact,allocation,0.20000000000000001,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.55602255391951938,2.0328739785959171,-0.19254977253906425,0.23033017485238821,2.8876822163303997,0.38865423477157013,2.419741203950998,0.27232312626929017,3.3207544830869233,0.009962229309273778,-0.11062470431703353,163
allocation_vol20_exact,allocation,0.20000000000000001,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.13008339555579607,0.66871670748010004,-0.28902577662666173,0.21808320056856476,0.4500754122142761,0.074495456285589651,1.4428541237870198,0.38618845925830392,3.333169187762604,0.0099994907652412139,-0.05752044587525329,675
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.28135373016794341,1.2929246690676079,-0.27674974899312288,0.20841008670944511,1.0166359000923066,0.20430639602580325,3.4535956778659527,0.31740170467630474,5.5366953910407304,0.016610041093186742,-0.10822433143740662,755
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.53715019971400046,1.9926019609419097,-0.19039639451982948,0.22866889905880541,2.8212204389093993,0.37721189857585402,2.3614405196810693,0.26957586178776954,4.8150142975972416,0.01444498541229238,-0.10822433143740662,163
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.13519164621693625,0.75055086124159298,-0.21416428028053092,0.19356033990264232,0.63125207452825716,0.089078472041304035,1.4624953070307998,0.34930014550798283,6.0228724628259238,0.01806858053441603,-0.046288967071717368,674
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.27889917195099123,1.3153665354267015,-0.21731038398248381,0.20247866470119025,1.2834139208620226,0.20483724519706384,3.4206481556968535,0.29592491852510067,6.3069715409541747,0.01892085772536721,-0.11062470431703364,755
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.52087815755378508,1.9466520870441804,-0.19254977253906436,0.2286064091673557,2.7051611159296991,0.36662580804872019,2.3117431091430305,0.26893896490076724,5.0896382409116798,0.01526883997786283,-0.11062470431703364,163
state_rule_vol20_exact,state_rule,0.20000000000000001,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.13962454885194386,0.80485967081325349,-0.17134048152511605,0.18283559028068222,0.81489527523871763,0.097013713396328555,1.4796835090231655,0.31392376168147634,7.1242868656774405,0.021372815545827092,-0.045943102316286732,546
constant_vol20_exact,constant,0.20000000000000001,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.2748579297451017,1.3067998570722053,-0.21809695343482938,0.2011747983457802,1.2602557047053542,0.2021882484905973,3.3669507487314663,0.29417650701596221,8.1437322344277678,0.024431120846770366,-0.10582390935167896,755
constant_vol20_exact,constant,0.20000000000000001,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.51630926008281142,1.942246030569001,-0.1883996137778583,0.22742177031525451,2.7405006291127054,0.36412803823979167,2.2978839378028106,0.26682495558774699,6.7595224816855408,0.020278473457298017,-0.10582390935167896,163
constant_vol20_exact,constant,0.20000000000000001,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.13590175382958525,0.79173185802074686,-0.17465269921051163,0.18141444043702415,0.77812569999723125,0.094264793200381364,1.4652396900214437,0.31241919323313866,9.073975934643526,0.027221863965639397,-0.046634828121836946,466
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.28222961863539786,1.3347648957319065,-0.21809695343483193,0.20129435218210082,1.2940557591040764,0.20790151067114601,3.4654139897466072,0.29465993040168692,6.9694529451936251,0.020908299414262952,-0.10582390935167896,754
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.52822749907797584,1.9754204591642825,-0.1883996137778583,0.22758005844799864,2.8037610507036819,0.37187727905118811,2.3341237662808951,0.26743248906336786,5.5528678901634523,0.016658536480376813,-0.10582390935167896,163
ridge_vol20_exact,ridge,0.20000000000000001,0,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.14090530560960413,0.81563440289715394,-0.17134048152511649,0.18149697325623468,0.82237019737188655,0.098623448457728136,1.4846744803375578,0.31281983881255471,7.9202077790906307,0.023760569040885006,-0.045943102316286399,466
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.25558409241467772,1.186017280203594,-0.34705482739061766,0.21043630413894743,0.73643722041362747,0.18315593594148138,3.120048662542438,0.31382738518654196,5.8143903235615442,0.017443118331968394,-0.10582390935167896,827
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,0.53868124654968885,2.0045887236758611,-0.1883996137778583,0.22767784281288761,2.859248146786793,0.37864463617166477,2.366143766301219,0.26667696852190109,5.3182479945298189,0.01595468635223863,-0.10582390935167896,162
boosted_vol20_exact,boosted,0.20000000000000001,0,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.096648639950562165,0.56416523921833983,-0.2903784430552665,0.19788285755395282,0.33283682815314025,0.052902191698557484,1.3186217621170642,0.34527533644735631,6.1504618217503317,0.018451336106885926,-0.04594310231628651,701
trend_vol20_band2,trend,0.20000000000000001,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,827,999,0.2727931476601293,1.3090114051983894,-0.21973245578781975,0.1993076068545728,1.2414786276431851,0.20131064729028703,3.3397767716122342,0.29157748758623198,7.4027949340107568,0.022208305178445752,-0.10405941936774066,755
trend_vol20_band2,trend,0.20000000000000001,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,391,339,0.51029776982706698,1.9456350905025783,-0.18514995889574426,0.22465905726998148,2.756132233949939,0.36139700720354911,2.27971228132931,0.26362422060924001,5.9438671123691416,0.017831496712844491,-0.10405941936774066,163
trend_vol20_band2,trend,0.20000000000000001,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,436,660,0.13583957432941807,0.79527710787660399,-0.17168496101750508,0.18027669583610398,0.79121417230929036,0.094620398689712254,1.4649992452840499,0.31022150050610531,8.3821740250905687,0.025146459046087189,-0.04617472778326992,466
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,824,1002,0.28123973245926748,1.2330678497101575,-0.34432296462141432,0.22058149082696715,0.81679051749711984,0.19900765343669816,3.4520598877676716,0.33678199928240254,2.4201780601318457,0.0072605106146182725,-0.10903934150074868,756
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,348,382,0.54577302792758986,2.0290603044662383,-0.18912028678185766,0.2271440009476047,2.885851313017076,0.38349727997069816,2.3879901095818385,0.26847938257201143,2.3909411565788674,0.0071727893786155223,-0.10903934150074868,163
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,476,620,0.13079828035217522,0.67610717367749507,-0.28780547516671728,0.21594683865553399,0.4544676583251504,0.076053651060004279,1.4455922048907228,0.38233785039124929,2.4418795374412574,0.0073256220419211249,-0.057541561111225881,675
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,832,994,0.27987858899537721,1.2962915174977729,-0.27684690139532586,0.20670258815233281,1.0109507730979521,0.20385787174339531,3.4337645777107482,0.31501960138121127,4.6795782731980173,0.014038685942751653,-0.10655028738134698,755
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,386,344,0.53100463938151932,1.9964419177402455,-0.18720700637817655,0.22590385836056309,2.836457083816819,0.37445510237699936,2.3426089297683252,0.26629251489582501,3.9786671907629838,0.011935936124988297,-0.10655028738134698,163
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,446,650,0.13604313841105831,0.75697549292162458,-0.21453290262903002,0.19267870408148799,0.63413647391096883,0.090165432487801817,1.465786514375796,0.3475191453783073,5.1511259156188132,0.015453339872349831,-0.045850411412955427,675
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,761,1065,0.27768614728369001,1.3217030739847726,-0.21937364513469171,0.20048167091517419,1.2658136172793018,0.20468789016677902,3.4044588370061848,0.29309211006218006,5.5209632195942797,0.016562830119118046,-0.10903934150074879,755
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,368,362,0.51777694744371128,1.9599541262764588,-0.18912028678185766,0.22566787450927797,2.7378181170005593,0.3659096974341946,2.3023314417040228,0.26554840202666408,4.2463155481009709,0.012738864670511491,-0.10903934150074879,163
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,393,703,0.13937197545087177,0.80787162904389087,-0.1684649711279711,0.18159941693162746,0.82730537106732172,0.097241494445114041,1.4787005794814754,0.31146295912601407,6.3757703094661613,0.019127266290443985,-0.045526213470226895,546
constant_vol20_band2,constant,0.20000000000000001,0.02,control,full,delay_one_day,2020-01-01,2024-12-31,827,999,0.2727931476601293,1.3090114051983894,-0.21973245578781975,0.1993076068545728,1.2414786276431851,0.20131064729028703,3.3397767716122342,0.29157748758623198,7.4027949340107568,0.022208305178445752,-0.10405941936774066,755
constant_vol20_band2,constant,0.20000000000000001,0.02,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,391,339,0.51029776982706698,1.9456350905025783,-0.18514995889574426,0.22465905726998148,2.756132233949939,0.36139700720354911,2.27971228132931,0.26362422060924001,5.9438671123691416,0.017831496712844491,-0.10405941936774066,163
constant_vol20_band2,constant,0.20000000000000001,0.02,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,436,660,0.13583957432941807,0.79527710787660399,-0.17168496101750508,0.18027669583610398,0.79121417230929036,0.094620398689712254,1.4649992452840499,0.31022150050610531,8.3821740250905687,0.025146459046087189,-0.04617472778326992,466
ridge_vol20_band2,ridge,0.20000000000000001,0.02,candidate,full,delay_one_day,2020-01-01,2024-12-31,779,1047,0.27925615121461078,1.3343758614594248,-0.21973245578781864,0.19931242687050982,1.2708916860432775,0.20636952604738665,3.4254241966820711,0.2918934165941437,6.2067214416387619,0.018620101686749744,-0.10405941936774066,755
ridge_vol20_band2,ridge,0.20000000000000001,0.02,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,372,358,0.51969024509335027,1.9735068922604506,-0.18514995889574426,0.22461959820536898,2.8068612501609125,0.36760737934815674,2.3081357214920737,0.2640951668283264,4.6908450916771418,0.014072459419818249,-0.10405941936774066,163
ridge_vol20_band2,ridge,0.20000000000000001,0.02,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,407,689,0.14074914203849032,0.81902966124475551,-0.16846497112797043,0.18031500325943484,0.83548016597215069,0.098913085436246898,1.4840653280422003,0.31043403756021348,7.2229739137059985,0.021668867857112067,-0.045526213470226895,466
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,full,delay_one_day,2020-01-01,2024-12-31,826,1000,0.25417021395908024,1.1910586698126717,-0.34461645353814985,0.20820348714322973,0.7375452081568793,0.18295953035927343,3.1025235723457505,0.31066726116213611,5.015556429384108,0.015046614257975073,-0.10405941936774066,827
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,2020_2021,delay_one_day,2020-01-01,2021-12-31,374,356,0.53043308158091929,2.0040420895762971,-0.18514995889574426,0.22472102372058672,2.86488360431989,0.37460108219568655,2.3408613576097528,0.26327846175006558,4.448695458944063,0.013346020877496033,-0.10405941936774066,162
boosted_vol20_band2,boosted,0.20000000000000001,0.02,candidate,2022_2024,delay_one_day,2022-01-01,2024-12-31,452,644,0.098519398685091186,0.57597641221548701,-0.28797128940663785,0.1962044584785734,0.3421153507632288,0.055264855764865839,1.325376901224822,0.34227420675540576,5.3980441598412927,0.016194084378530031,-0.045526213470227006,701
trend_vol40_exact,trend,0.40000000000000002,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.44625322680410395,1.1853527741951642,-0.36591562831245872,0.36908742558493807,1.2195522472274516,0.23316051225028178,6.3257499889504247,0.50895606186830178,11.973980733173104,0.035921675373828212,-0.21164524594994494,827
trend_vol40_exact,trend,0.40000000000000002,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.0047650719077823,1.7795690678999267,-0.35350582246864748,0.44785867143454222,2.8422871931533606,0.49612935410699815,4.0152581476639746,0.51951384211635099,11.220024992681598,0.033659631799370475,-0.21164524594994494,168
trend_vol40_exact,trend,0.40000000000000002,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.16370951492132102,0.64817549613253711,-0.31653292763412144,0.30504862643832559,0.51719584482076975,0.058143048048346996,1.575427969091012,0.50191433069921065,12.487553035722851,0.037462509606456508,-0.080787393643777961,700
allocation_vol40_exact,allocation,0.40000000000000002,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.56228568764356868,1.2350136804690479,-0.59111916381731588,0.44001166808566955,0.95122222736352002,0.25300502757450777,9.3039988682822319,0.66564946158835214,4.9277107765240391,0.014783047753615781,-0.22124776599062357,825
allocation_vol40_exact,allocation,0.40000000000000002,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.2989932480393316,2.0403760774781281,-0.36102526150163217,0.46066350298059594,3.5980674666264565,0.62161049678135205,5.2793502245622754,0.5438112047767909,5.4634690794070968,0.016390289884223495,-0.22124776599062357,163
allocation_vol40_exact,allocation,0.40000000000000002,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.20805278224965962,0.65586937420560631,-0.51460913466251723,0.42533204669377339,0.40429282777131714,0.0076012383775635461,1.7623378773007419,0.74691202156029679,4.5750387670919777,0.013725053500108921,-0.1149424804796787,700
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.51099599382963601,1.2437252462493191,-0.47885202528799298,0.39489660793617531,1.0671271433431047,0.25722788450919443,7.8739719861185922,0.58731681440578032,8.2224284992341037,0.02466711397252204,-0.21644659587477277,825
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.1503488441941156,1.9191977502109894,-0.35714838921277547,0.45308317301256534,3.2209268722440783,0.56162966380347057,4.6191563201044561,0.53169040416704061,7.9759403699327347,0.023927539280070648,-0.21644659587477277,167
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,control,2022_2024,delay_one_day,2022-01-01,2024-12-31,1096,0,0.19471216453872198,0.68143999546132816,-0.38118515337134629,0.35036429192680235,0.51080731454678552,0.054619535914357253,1.7046342319803962,0.62441800590625363,8.3942629858909381,0.025182690812213405,-0.080787393643778072,699
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,full,delay_one_day,2020-01-01,2024-12-31,1826,0,0.47889876479755156,1.2170054414701337,-0.38006805047144177,0.38177872753063741,1.2600342601897707,0.24599429364996028,7.0725481778286703,0.5315561755774374,9.1735536397366051,0.027520432922936554,-0.22124776599062357,827
state_rule_vol40_exact,state_rule,0.40000000000000002,0,control,2020_2021,delay_one_day,2020-01-01,2021-12-31,730,0,1.0539174008667915,1.8241955673829517,-0.36102526150163194,0.45114604310422829,2.91923450587135,0.51767948376018813,4.214422246605376,0.5255107887291427,7.9894644459264894,0.023968022543792794,-0.22124776599062357,168
