policy,control,scenario,period,cagr_difference,sharpe_difference,drawdown_difference,volatility_difference
ridge_vol20_exact,state_rule_vol20_exact,frictionless,2022_2024,-0.0058951544513214937,-0.023593799844720653,0.00092642731479286589,-0.0010000808767797187
ridge_vol20_exact,constant_vol20_exact,frictionless,2022_2024,0.0027404378955828701,0.012378086342256789,0.00057359339633022977,0.00014159425798915271
boosted_vol20_exact,trend_vol20_exact,frictionless,full,-0.018864204597476952,-0.11526064123945523,-0.092658200132454516,0.0078313990984723303
boosted_vol20_exact,allocation_vol20_exact,frictionless,full,-0.014036520296301314,0.018009845878986352,0.030293229678521216,-0.013490594575806591
boosted_vol20_exact,fixed_blend_vol20_exact,frictionless,full,-0.017547142179012987,-0.069400013327400201,-0.035550150837115213,0.00086098000487846993
boosted_vol20_exact,state_rule_vol20_exact,frictionless,full,-0.02429713615596496,-0.12975403584254885,-0.092063041107000254,0.0068408764617849949
boosted_vol20_exact,constant_vol20_exact,frictionless,full,-0.018864204597476952,-0.11526064123945523,-0.092658200132454516,0.0078313990984723303
boosted_vol20_exact,trend_vol20_exact,frictionless,2020_2021,0.0086473824277399913,0.023959430822284133,0,2.3819533524205294e-05
boosted_vol20_exact,allocation_vol20_exact,frictionless,2020_2021,-0.0073999047264228235,-0.00083828485448123047,0.0067343852107675239,-0.0023857806421635486
boosted_vol20_exact,fixed_blend_vol20_exact,frictionless,2020_2021,0.00056948419682245621,0.009599379341560077,0.0033702052686858108,-0.00097587575031346518
boosted_vol20_exact,state_rule_vol20_exact,frictionless,2020_2021,0.0098551215424318439,0.034077565738715787,0.0067343852107673019,-0.00081823654094281828
boosted_vol20_exact,constant_vol20_exact,frictionless,2020_2021,0.0086473824277399913,0.023959430822284133,0,2.3819533524205294e-05
boosted_vol20_exact,trend_vol20_exact,frictionless,2022_2024,-0.03186716451074556,-0.1928497388161815,-0.089333592177574084,0.01409992284171846
boosted_vol20_exact,allocation_vol20_exact,frictionless,2022_2024,-0.016961038781618143,-0.018786461761609141,0.032335626330035172,-0.02173873172122226
boosted_vol20_exact,fixed_blend_vol20_exact,frictionless,2022_2024,-0.025970026929888146,-0.1231817541503174,-0.038923396044870495,0.0022543047311976705
boosted_vol20_exact,state_rule_vol20_exact,frictionless,2022_2024,-0.040502756857649924,-0.22882162500315895,-0.088980758259111448,0.012958247706949588
boosted_vol20_exact,constant_vol20_exact,frictionless,2022_2024,-0.03186716451074556,-0.1928497388161815,-0.089333592177574084,0.01409992284171846
ridge_vol20_band2,trend_vol20_band2,frictionless,full,-0.00043812823248945421,-0.0011024271870170299,-2.2204460492503131e-16,-9.3957338263339629e-05
ridge_vol20_band2,allocation_vol20_band2,frictionless,full,0.0067451992954914441,0.13651151919542603,0.11974250026456279,-0.020290798232384777
ridge_vol20_band2,fixed_blend_vol20_band2,frictionless,full,0.00068133556690352926,0.044460121780022011,0.055583394998779956,-0.0070382064447210013
ridge_vol20_band2,state_rule_vol20_band2,frictionless,full,-0.0053185072736692263,-0.015683900745657953,0.00098724868946709066,-0.00076976584929849823
ridge_vol20_band2,constant_vol20_band2,frictionless,full,-0.00043812823248945421,-0.0011024271870170299,-2.2204460492503131e-16,-9.3957338263339629e-05
ridge_vol20_band2,trend_vol20_band2,frictionless,2020_2021,-0.0066723099910759309,-0.016360450691823125,0,-0.00032956281718662939
ridge_vol20_band2,allocation_vol20_band2,frictionless,2020_2021,-0.017299554927138194,-0.032923905096768458,0.0067607568687232389,-0.001968996155149616
ridge_vol20_band2,fixed_blend_vol20_band2,frictionless,2020_2021,-0.01556068367473995,-0.033691431057130572,0.0033589881262958698,-0.001283601326944328
ridge_vol20_band2,state_rule_vol20_band2,frictionless,2020_2021,-0.0073321633754319659,-0.014332172788174447,0.0067607568687232389,-0.00081419885445399576
ridge_vol20_band2,constant_vol20_band2,frictionless,2020_2021,-0.0066723099910759309,-0.016360450691823125,0,-0.00032956281718662939
ridge_vol20_band2,trend_vol20_band2,frictionless,2022_2024,0.00265715639840991,0.012245056770006202,0.00044579652628007338,0.00011192482699429185
ridge_vol20_band2,allocation_vol20_band2,frictionless,2022_2024,0.018434282716164763,0.18757333547191002,0.12647751545014774,-0.034266116089387122
ridge_vol20_band2,fixed_blend_vol20_band2,frictionless,2022_2024,0.008675317192367471,0.082868653040426787,0.057496970230462741,-0.011692249558666712
ridge_vol20_band2,state_rule_vol20_band2,frictionless,2022_2024,-0.0042431773102917791,-0.017152991533415651,0.001236579043478403,-0.0007404155955384184
ridge_vol20_band2,constant_vol20_band2,frictionless,2022_2024,0.00265715639840991,0.012245056770006202,0.00044579652628007338,0.00011192482699429185
boosted_vol20_band2,trend_vol20_band2,frictionless,full,-0.019842000416433914,-0.11778304327571787,-0.090003742667409403,0.007315681665130136
boosted_vol20_band2,allocation_vol20_band2,frictionless,full,-0.012658672888453015,0.019830903106725195,0.029738757597153609,-0.012881159228991301
