scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
delay1,bil,2018,230,0.016263745692437045,0.016270634034612878,0.002142948463501056,0.9990009990009991,0.0,1.0,0.016400864014605165,-0.0011077785699825649,-2.6212807129111226e-05
delay1,bil,2019,252,0.02011292295033871,0.020118293465052006,0.0018921794688134225,0.0,0.0,1.0,0.02031939199169508,-0.00021858292867327211,0.00106053599136402
delay1,bil,2020,253,0.003958558388095773,0.003963581886799894,0.0018300270861604559,0.0,0.0,1.0,0.0039697415658817015,-0.0008843796237588686,-0.0006330212490825993
delay1,bil,2021,252,-0.0009859307977605784,-0.000983038499083544,0.0013885960960707746,0.0,0.0,1.0,-0.0009835167373052345,-0.001092918042396196,-0.00032831140690448013
delay1,bil,2022,251,0.013997618811954675,0.014006849275223254,0.002480653579009438,0.0,0.0,1.0,0.014101902857259097,-0.0003281284501814863,-0.0003281284501814863
delay1,bil,2023,250,0.04864780052460057,0.04865995646273387,0.0028467452916500296,0.0,0.0,1.0,0.049854124289857804,-0.00021813266807546583,0.0028759298612051065
delay1,bil,2024,252,0.04973375757508585,0.04974426601815429,0.0026468148239525086,1.0,0.0,1.0,0.05099346025453233,-0.0006721583436041234,0.0031371058370275318
delay1,hold,all,1740,0.029391998135838347,0.03832384829617928,0.07716583942108467,1.9990009990009994,0.7567459078390987,0.24325409216090146,0.03597140598741988,-0.1505559157936157,-0.13890111704519859
delay1,hold,excluding_2020,1487,0.0332296567088739,0.0412504569513839,0.07312455238614002,1.9990009990009994,0.7598322216097934,0.24016777839020656,,,
delay1,hold,2018,230,-0.0817792291536959,-0.07516151404525802,0.06642145792055396,0.9990009990009994,0.7422088908295438,0.25779110917045617,-0.07445489390426274,-0.09694071545928884,-0.048450410237397934
delay1,hold,2019,252,0.1105339813639977,0.11514767081405164,0.05545983201112879,0.0,0.7425427401100118,0.25745725988998824,0.12029652236970123,-0.024610794949949555,-0.01948169372550501
delay1,hold,2020,253,0.006785265372711478,0.021122792682387734,0.09776682228539582,0.0,0.7386061901433542,0.26139380985664584,0.01645942301501524,-0.1505559157936157,-0.1389011170451987
delay1,hold,2021,252,0.07750900022013128,0.08454042497422243,0.06846617049848365,0.0,0.7657918863473246,0.23420811365267524,0.08566240031232719,-0.03275929862660765,-0.026597741055374158
delay1,hold,2022,251,-0.033394834655613014,-0.016806679941019798,0.1051606856659313,0.0,0.7733314743317627,0.22666852566823725,-0.022072653500355255,-0.12390304220824944,-0.07814861776064486
delay1,hold,2023,250,0.04564737688649306,0.0523635602165478,0.06691379195180784,0.0,0.7656963305201874,0.2343036694798125,0.05140910232643159,-0.05064121938699062,-0.034913913106383476
delay1,hold,2024,252,0.07064220647626829,0.07711414360925062,0.06568580330118186,1.0,0.7679835717793636,0.2320164282206364,0.07783328432466807,-0.03167823722709262,-0.024143573923079198
delay1,static,all,1740,0.03092995171848531,0.041856464380645254,0.08534835543098236,6.237382565397592,0.7275955249186199,0.27240447508138016,0.03894184529247724,-0.19348349680815424,-0.16095828830233883
delay1,static,excluding_2020,1487,0.044190386130341625,0.053227913473899706,0.07762099090477215,5.219234627122022,0.7415812703745143,0.2584187296254856,,,
delay1,static,2018,230,-0.07690712694738641,-0.07038322255077196,0.06594899239368988,1.4462661372108492,0.7452011703313983,0.2547988296686018,-0.06999107265331639,-0.09382566910484513,-0.045064282826473234
delay1,static,2019,252,0.12055978327406536,0.12603730704582994,0.06042915285282193,0.48477402018630944,0.7513954462722443,0.24860455372775567,0.13223379663007462,-0.02588359243148919,-0.021930774835924316
delay1,static,2020,253,-0.04705654256957946,-0.02497889056666454,0.12131955600236076,1.01814793827557,0.6453947205987972,0.35460527940120284,-0.031858054197942076,-0.1934834968081539,-0.16095828830233894
delay1,static,2021,252,0.11860859712391593,0.12664157640417628,0.07318004864834106,0.8077772075571708,0.7068503037296635,0.29314969627033655,0.1319479993983188,-0.04058220196902518,-0.03554440604443598
delay1,static,2022,251,-7.729538014054904e-07,0.019291190045919913,0.11340770990757586,0.5935409344185401,0.7491336762434455,0.2508663237565545,0.012961852050988876,-0.1272813718269702,-0.07542996763004517
delay1,static,2023,250,0.035762228105403186,0.04394740076017059,0.073870032962257,0.4650305330868294,0.7498636650299609,0.2501363349700391,0.04209122892674477,-0.04636115255274176,-0.034396271492253105
delay1,static,2024,252,0.05628120758644492,0.06283345635474724,0.06609210123407244,1.4218457946623233,0.7474550868079584,0.25254491319204164,0.06252694823351934,-0.03698420402486535,-0.022661469869356576
delay1,trend,all,1740,0.04916310969554671,0.05346287063834448,0.05353977302154458,16.903688424158794,0.39814809037924165,0.6018519096207584,0.0533999364399429,-0.06112550631588065,-0.05979681992962238
delay1,trend,excluding_2020,1487,0.045601086007251955,0.05000099984991316,0.05415972576654603,14.599635344888565,0.3871270083037108,0.6128729916962893,,,
