scenario,asset,model,period,cagr,zero_cash_sharpe,annual_vol,max_drawdown,calmar,terminal_multiple,mean_exposure,one_way_turnover_per_year,fees_initial_capital,worst_day
base,ETH,fixed_full,2023_end,0.11863354120744041,0.8035735398674917,0.15347778551865826,-0.1675340186877441,0.7081161314977698,1.3994698171071094,0.026484018264840193,19.317497599373954,0.1920356182225921,-0.07187195461789542
base,ETH,fixed_full,2020,0.11509711000392464,1.294102431334023,0.08698116622459663,-0.08142615407454368,1.4135152434997238,1.1153465842033103,0.024590163934426233,17.93512574845897,0.05668859197535257,-0.021750407586627163
base,ETH,fixed_full,2021,0.1946658218974917,1.0157370003536703,0.19305777987890688,-0.18242257555650931,1.0671147543204695,1.194520388568617,0.038356164383561646,27.978029594648326,0.09028276265627348,-0.0848011865883157
base,ETH,fixed_full,2022,-0.24110157872812288,-0.8550950941480171,0.2760564057620018,-0.3081139495356705,-0.7825078322207234,0.7590417410791207,0.03561643835616438,25.978239622094392,0.06526644088418751,-0.16735496082707524
base,ETH,fixed_full,2023,-0.03916807359051,-1.0287933670799565,0.03809889902910115,-0.04518415070102211,-0.8668542615679613,0.9608582038316836,0.021917808219178086,15.98697786593182,0.046631001341874215,-0.028327434269411866
base,ETH,fixed_full,2024,0.11042233823182235,0.7022783736871542,0.1684832931055236,-0.1675340186877441,0.6591039783844227,1.1106611854984274,0.024590163934426236,17.93635272614883,0.059722712822239385,-0.07187195461789542
base,ETH,fixed_full,2025,0.3125833964807849,1.441608378501015,0.20209358449393364,-0.11590172831441004,2.696969243054174,1.3113621337730559,0.03296703296703297,24.04590069362333,0.08247803160075932,-0.06633374716502172
base,MIX,fixed_full,full,0.01434473072442799,0.17192941054124894,0.14517979713494583,-0.2603721622112657,0.0550931812471899,1.0891933906997302,0.02689195057936101,19.63669915474504,0.33644244240591603,-0.15380757382193955
base,MIX,fixed_full,2020_2022,-0.03886467354398937,-0.1401250670774325,0.17267696756193607,-0.2603721622112657,-0.14926585551205976,0.8878545745470571,0.02903153138819965,21.214210511819314,0.18566731206396644,-0.15380757382193955
base,MIX,fixed_full,2023_end,0.07055253892040447,0.6677519401252437,0.11106312595375588,-0.1527390325760538,0.46191558065076804,1.2267700386128968,0.024750415815445792,18.057747148029595,0.16981962436682624,-0.06156887346739859
base,MIX,fixed_full,2020,-0.06087135046644132,-0.43507715965364624,0.12540545865285926,-0.16412816581018785,-0.3708769312443196,0.9390075486957769,0.02549478971254536,18.662617022663884,0.05366736595910891,-0.10101303712166865
base,MIX,fixed_full,2021,0.15258833237095026,1.1434938372745052,0.13165796967513252,-0.1413973303913426,1.0791457798293258,1.1524763054903995,0.029567773762720236,21.583631588595736,0.06886059039352477,-0.0658103754713123
base,MIX,fixed_full,2022,-0.17968269806127735,-0.7091739093002736,0.23759327306259087,-0.24449809217372265,-0.7349042950143261,0.8204285178107176,0.03204172039255431,23.4033735912919,0.06222540251457151,-0.15380757382193955
base,MIX,fixed_full,2023,0.0001683804027090563,0.023064214300642656,0.03760954250445684,-0.03347095173153258,0.005030642811104386,1.0001682651429087,0.021960142197289676,16.0258360598974,0.047041254109644166,-0.01614205875983976
base,MIX,fixed_full,2024,0.00568657531996819,0.10677480675993181,0.12199498339238693,-0.1527390325760538,0.037230662156621006,1.0056982852717724,0.024594585115559342,17.942990086028264,0.054985219511288985,-0.06156887346739859
base,MIX,fixed_full,2025,0.22044573458461603,1.4529820044846598,0.1439327558441357,-0.07959853872703582,2.769469617282574,1.2196139425389065,0.02770504193298818,20.21062800478986,0.06738849602713594,-0.05365563874675905
base,BTC,fixed_half,full,-0.020608362839969696,-0.2523284411738361,0.07191436412143072,-0.18496784517439147,-0.11141592107828098,0.882573184617701,0.011393268641005278,8.317821422832372,0.13322165431230804,-0.10221619704231122
base,BTC,fixed_half,2020_2022,-0.041090464463517606,-0.4066024215403574,0.09226618416859399,-0.16061720338153485,-0.2558285389013411,0.8816991852675184,0.011824954947426585,8.635999603521178,0.07048417267068016,-0.10221619704231122
base,BTC,fixed_half,2023_end,0.0003305395104122866,0.029016748959979025,0.042777509744040036,-0.08868140566587634,0.0037272696337003895,1.0009912670497902,0.010961188100514182,7.999352668462572,0.0711551997437681,-0.028123658036701027
base,BTC,fixed_half,2020,-0.12283654294449842,-1.0456597255448639,0.11820307543862707,-0.15654532949538935,-0.7846707617560462,0.8769274257198258,0.013501257104977831,9.90483831474896,0.02743503894511854,-0.10221619704231122
base,BTC,fixed_half,2021,0.045045615506113634,1.1793513570217002,0.0379436426922784,-0.04687840989269587,0.9609032304897397,1.0450140997119248,0.008281740788348264,6.021430688908352,0.018450060879884853,-0.01951985584919036
base,BTC,fixed_half,2022,-0.0378934895912868,-0.3326052987489063,0.10059913318401359,-0.0746683938463949,-0.5074903535388736,0.9621319496819479,0.01368727434030283,9.978253536464505,0.02932095661263406,-0.06781153555774166
base,BTC,fixed_half,2023,0.02623663383924879,0.7707906086798402,0.034325976649118344,-0.013148655453339653,1.9953853025013975,1.0262184424582885,0.010975772822847634,8.01220171126626,0.023935623664596405,-0.003328013232636984
base,BTC,fixed_half,2024,-0.06130016583013098,-1.1762961218136545,0.052558011293138356,-0.08868140566587634,-0.6912403493139332,0.9385779084185475,0.012242938977709455,8.942645971128327,0.02570162094602083,-0.028123658036701027
base,BTC,fixed_half,2025,0.03938767711910751,1.0034367951070315,0.03923183953595638,-0.027232850722511137,1.4463295642622163,1.0392502687374159,0.009657769845829622,7.037992093190556,0.021640783341957792,-0.01712151288894781
base,ETH,fixed_half,full,0.0326851018514025,0.40466687248496674,0.0892414362232008,-0.17582388283583072,0.18589682655297202,1.2127976561617313,0.014867478206084448,10.842161216557306,0.20886324225926017,-0.08367748041353751
base,ETH,fixed_half,2020_2022,0.006175503035068086,0.11193193302821212,0.09997137415000863,-0.17582388283583072,0.03512323204029251,1.0186454475969655,0.016421430200024612,11.98921673313513,0.11533848738567351,-0.08367748041353751
