policy,family,profile,band,role,scenario,period,first_date,last_date,executed_rebalances,skipped_rebalances,cagr,cash_excess_sharpe,max_drawdown,annual_volatility,calmar,certainty_equivalent_gamma3,terminal_nav,mean_risky_exposure,annual_one_way_turnover,annual_arithmetic_execution_drag,worst_day,longest_underwater_days
btc_buy_hold,btc_buy_hold,,0,benchmark,cost_stress,2022_2024,2022-01-01,2024-12-31,1,0,0.25785866258158796,0.6925749307608422,-0.66983013791382628,0.54546577420516951,0.38496127299479843,-0.068523445441313058,1.9892572618696203,0.99908759124087443,0.33356164383561632,0.0025017120586642125,-0.15417808941374911,769
btc_buy_hold,btc_buy_hold,,0,benchmark,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1,0,0.66596584139788506,1.1151489778127965,-0.76670598287258096,0.65220659085720867,0.86860655358752048,0.089247357380811576,12.828584531631108,0.99945265462506638,0.20002738225629782,0.00150020520494924,-0.38812428745094607,846
eth_buy_hold,eth_buy_hold,,0,benchmark,cost_stress,full,2018-01-03,2024-12-31,2,0,0.21133335425036748,0.66493559130112423,-0.94011630423803216,0.88089567340742403,0.22479490388335938,-0.57822689567011099,3.8213677189862456,0.99960861056750894,0.28495732864907031,0.0021371096454407697,-0.43322542520938734,1149
eth_buy_hold,eth_buy_hold,,0,benchmark,cost_stress,2018_2019,2018-01-03,2019-12-31,1,0,-0.61771462266014576,-0.50590187722909918,-0.94011630423803216,0.96529929766513223,-0.65706191869611896,-1.8860508278859178,0.14749494398944651,0.99999999999998745,0.49866714906427229,0.0037400036179820418,-0.20274673299933244,717
eth_buy_hold,eth_buy_hold,,0,benchmark,cost_stress,2020_2021,2020-01-01,2021-12-31,0,0,4.3537184300512086,2.1536601942356572,-0.61469940964822856,1.0370070082266245,7.0826787234799733,0.62028541209438837,28.596545822311544,0.99999999999999412,0,0,-0.43322542520938734,166
eth_buy_hold,eth_buy_hold,,0,benchmark,cost_stress,2022_2024,2022-01-01,2024-12-31,1,0,-0.032391699946169861,0.29310023307065891,-0.74048740228840315,0.68327123737986906,-0.043743755594040507,-0.50002241681940895,0.90599983677022766,0.99908759124087465,0.33356164383561621,0.0025015483143221752,-0.17564174629941864,794
eth_buy_hold,eth_buy_hold,,0,benchmark,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1,0,0.91746322193835805,1.2008760075340907,-0.79350360564433942,0.84415627907728019,1.1562180882509805,-0.055172713105240634,25.908465847206585,0.99945265462506516,0.20002738225629776,0.0015001070121482922,-0.43322542520938734,1149
mix_buy_hold,mix_buy_hold,,0,benchmark,cost_stress,full,2018-01-03,2024-12-31,2,0,0.25870353532845614,0.68787129903381528,-0.87849214211120086,0.73711288459079349,0.29448588430937728,-0.30796430948660869,4.9970285575277069,0.99960861056751038,0.28495732864907042,0.0021371530046403347,-0.40144038732507714,1108
mix_buy_hold,mix_buy_hold,,0,benchmark,cost_stress,2018_2019,2018-01-03,2019-12-31,1,0,-0.44090750295829884,-0.30297845096213744,-0.87849214211120086,0.81356395879892096,-0.50189123137596381,-1.23932182058038,0.31433088869394848,0.99999999999999145,0.49866714906427229,0.0037400036179820418,-0.15824892984096295,717
mix_buy_hold,mix_buy_hold,,0,benchmark,cost_stress,2020_2021,2020-01-01,2021-12-31,0,0,2.4153686131955818,1.8955576001517149,-0.55828804516928521,0.84376787048346347,4.3263842636343552,0.5314942707684589,11.645145782719508,0.99999999999999623,0,0,-0.40144038732507714,163
mix_buy_hold,mix_buy_hold,,0,benchmark,cost_stress,2022_2024,2022-01-01,2024-12-31,1,0,0.10940676564342744,0.47166001260343393,-0.69254962487069671,0.59148407721376595,0.1579767885425602,-0.24580073308275507,1.3651483272398528,0.99908759124087465,0.33356164383561626,0.0025016494461903844,-0.1611338720383928,786
mix_buy_hold,mix_buy_hold,,0,benchmark,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1,0,0.73899306146335109,1.1467857266682218,-0.76860868788418168,0.70396448077565477,0.96146852502753233,0.063947433344320737,15.897351285743795,0.99945265462506616,0.20002738225629779,0.001500167658038593,-0.40144038732507714,1108
usd_cash,usd_cash,,0,benchmark,cost_stress,full,2018-01-03,2024-12-31,2,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,cost_stress,2018_2019,2018-01-03,2019-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,cost_stress,2020_2021,2020-01-01,2021-12-31,0,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,cost_stress,2022_2024,2022-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
usd_cash,usd_cash,,0,benchmark,cost_stress,2020_2024_carry,2020-01-01,2024-12-31,1,0,0,,0,0,,0,1,0,0,0,0,0
trend_vol20_exact,trend,0.20000000000000001,0,control,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.16377229789911119,0.87440266112627274,-0.26554656045069824,0.19509317518911068,0.61673665673224709,0.11349797104487898,2.8878868948287217,0.27025833193433624,7.6816542279384121,0.023044900903372717,-0.10582390935167896,755
trend_vol20_exact,trend,0.20000000000000001,0,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.075032733988586897,-0.34709057457432713,-0.26554656045069824,0.17847228443638008,-0.28255961538811791,-0.10972458221852616,0.85620413437417175,0.20977289876512278,6.4465273360019033,0.019339571919109764,-0.053568504703923936,527
trend_vol20_exact,trend,0.20000000000000001,0,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,0.51764815203633807,1.9461244213884024,-0.18839961377785819,0.22742167235284261,2.7476072888700109,0.36500994493521316,2.3019409835444287,0.26728308072188744,6.8442683238995139,0.020532694629651963,-0.10582390935167896,163
trend_vol20_exact,trend,0.20000000000000001,0,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.13590175382958813,0.7917318580207573,-0.17465269921050919,0.18141444043702415,0.77812569999725867,0.094264793200383279,1.4652396900214553,0.3124191932331386,9.0739759346435402,0.027221863965639435,-0.046634828121836835,466
trend_vol20_exact,trend,0.20000000000000001,0,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.27530784070629588,1.3085484051439982,-0.21809695343482927,0.20117561503095741,1.2623185990012562,0.20254058807799635,3.3728952931763119,0.29435980722015304,8.1776120070543925,0.024532753626517582,-0.10582390935167896,755
allocation_vol20_exact,allocation,0.20000000000000001,0,control,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.16301048115583394,0.7964816336130579,-0.38550508723555277,0.2198451608775345,0.42284910511759516,0.1026047907357607,2.874693953557804,0.31704695512907421,3.1811957452411685,0.0095435744714684936,-0.11062470431703353,928
allocation_vol20_exact,allocation,0.20000000000000001,0,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.094727352866030179,-0.36531257976831127,-0.38550508723555277,0.21091047354749418,-0.24572270510181235,-0.14377309096983365,0.82030046384311017,0.25733327221995628,3.0100881752440185,0.0090302796150770574,-0.059376662652756762,717
allocation_vol20_exact,allocation,0.20000000000000001,0,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,0.55894251690099206,2.0412356091541164,-0.19254977253906458,0.23030110054597236,2.9028469342262846,0.39054091189279216,2.4288250497539017,0.27285061126067761,3.1323555744431251,0.0093970322356580101,-0.11062470431703353,163
allocation_vol20_exact,allocation,0.20000000000000001,0,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.13008339555579762,0.66871670748011025,-0.28902577662666107,0.21808320056856467,0.45007541221428249,0.074495456285591871,1.4428541237870263,0.38618845925830392,3.3331691877626142,0.0099994907652412434,-0.057520445875253179,675
allocation_vol20_exact,allocation,0.20000000000000001,0,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.28510509246926841,1.2349680958347178,-0.34558723773109457,0.22314466948698283,0.82498732980154776,0.20088623229132449,3.5044402389946501,0.34084091306987213,3.25106233841377,0.0097531631544192261,-0.11062470431703353,756
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.16515394095225067,0.85376913882035055,-0.31858760701795963,0.20306160645849333,0.5183941161369171,0.11151670884728876,2.9119462426634928,0.29365025183282834,5.2576937127737651,0.015773046204462994,-0.10822433143740651,928
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.083407733867418732,-0.36687279881528573,-0.31858760701795963,0.18852385533633723,-0.26180470310233006,-0.12247614049700439,0.84084282537577615,0.23354839834836774,4.6163244875834692,0.013848972953678547,-0.05498437243351928,717
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,0.53927152310978133,1.9987157160389744,-0.19039639451982893,0.22865756181900165,2.8323620542804901,0.37859504153327617,2.3679582949204354,0.27006867299386522,4.7630636892556462,0.014289124635189884,-0.10822433143740651,163
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.13519164621693425,0.75055086124158765,-0.21416428028053203,0.19356033990264232,0.6312520745282445,0.089078472041303008,1.4624953070307927,0.34930014550798288,6.0228724628259274,0.018068580534416043,-0.046288967071717257,674
fixed_blend_vol20_exact,fixed_blend,0.20000000000000001,0,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.28206037620402125,1.2955876391482841,-0.27674974899312477,0.20840646443477398,1.0191892756189218,0.20485895761298561,3.4631278935657916,0.31759888310632989,5.5159265279030736,0.016547730924903713,-0.10822433143740651,755
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.16672753763331771,0.88389685821448227,-0.26313375739709755,0.19609767270619433,0.63362276008436147,0.11564867094699843,2.9395572299526793,0.27157980744962579,6.2927298301848431,0.018878156508327276,-0.11062470431703353,755
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.074144073535655886,-0.3412604230767734,-0.26313375739709755,0.17862744963586602,-0.28177332421763124,-0.10882012768098145,0.85784222366761853,0.21002292914200293,6.1805192402937408,0.018541601182845813,-0.0538133891703092,528
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,0.52222108381630084,1.9505106762888631,-0.19254977253906402,0.22860627670327865,2.7121355529534781,0.36750773875418702,2.3158246240456992,0.26939709003490775,5.174384083125652,0.015523061150216773,-0.11062470431703353,163
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.13962454885194364,0.80485967081325038,-0.17134048152511605,0.1828355902806823,0.81489527523871641,0.097013713396327986,1.479683509023165,0.3139237616814764,7.1242868656774574,0.021372815545827137,-0.045943102316286621,546
state_rule_vol20_exact,state_rule,0.20000000000000001,0,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.27935050910967041,1.3171039302223204,-0.21731038398247948,0.20247945970265252,1.2854908448930489,0.2051895947614385,3.4266875059901873,0.29610821872929155,6.3408513135807993,0.019022490505114432,-0.11062470431703353,755
trend_vol20_band2,trend,0.20000000000000001,0.02,control,delay_one_day,full,2018-01-03,2024-12-31,1090,1464,0.16380478714348912,0.88224044049254047,-0.2587370984181605,0.19290610724361243,0.63309354609347279,0.11437041971047975,2.8884506866497808,0.2675776857368754,6.9647759074095212,0.020894265015451847,-0.10405941936774066,755
trend_vol20_band2,trend,0.20000000000000001,0.02,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,262,465,-0.071168169748839993,-0.33262364993022703,-0.2587370984181605,0.17537533807067263,-0.27505978146906812,-0.10446874886191872,0.86333912313392425,0.20688740077556866,5.7890916825365588,0.017367271166167427,-0.051456504643771717,527
trend_vol20_band2,trend,0.20000000000000001,0.02,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,392,339,0.51163135367086854,1.9495607569478055,-0.18514995889574504,0.22465900768770472,2.7633349568225394,0.36227888047994833,2.2837372439703461,0.26408234574338052,6.0286129545831084,0.018085717885198412,-0.10405941936774066,163
trend_vol20_band2,trend,0.20000000000000001,0.02,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,436,660,0.13583957432941784,0.79527710787660255,-0.17168496101750363,0.18027669583610398,0.7912141723092958,0.094620398689712004,1.4649992452840488,0.31022150050610531,8.3821740250905687,0.025146459046087186,-0.046174727783270142,466
trend_vol20_band2,trend,0.20000000000000001,0.02,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,828,999,0.27324232993770159,1.3107762110984744,-0.21973245578782286,0.19930844089268512,1.2435228512694034,0.20166298107664868,3.3456733388436235,0.29176078779042286,7.4366747066373717,0.02230993795819294,-0.10405941936774066,755
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,delay_one_day,full,2018-01-03,2024-12-31,1098,1456,0.1632687111613409,0.80580035007095285,-0.3741805878264578,0.21672711411675533,0.43633666863836273,0.10418282143508316,2.8791601137279281,0.31281255043206785,2.2896271012489731,0.0068688743378376351,-0.10903934150074879,925
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,277,450,-0.088706006156387018,-0.34585951501835649,-0.3741805878264578,0.20638816951253816,-0.23706736544421755,-0.13527542698523709,0.83119627318972156,0.25218111719485786,2.1618510732864484,0.0064855879381220368,-0.057295626354622042,717
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,345,386,0.5484179152470674,2.0370771121170308,-0.18912028678185755,0.2270817338478984,2.8998365250981499,0.38523383183035342,2.396163410524637,0.26895475924386808,2.1947723189211557,0.0065842828656423888,-0.10903934150074879,163
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,476,620,0.13079828035217478,0.67610717367749129,-0.28780547516671828,0.21594683865553413,0.45446765832514724,0.076053651060003488,1.4455922048907217,0.38233785039124935,2.441879537441265,0.0073256220419211458,-0.057541561111226214,675
allocation_vol20_band2,allocation,0.20000000000000001,0.02,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,821,1006,0.28211570616470794,1.2362755144035051,-0.34432296462141621,0.22055745471778943,0.81933456420745776,0.19970139453937835,3.4638751478987815,0.33697220199018985,2.3417534974318888,0.0070252369265183983,-0.10903934150074879,756
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,delay_one_day,full,2018-01-03,2024-12-31,1098,1456,0.16428773724865708,0.85665629164786583,-0.31470794388626067,0.20102461079546283,0.52203238094311566,0.11159265639579578,2.8968425378476317,0.29107016008644937,4.3854389121273742,0.013156281705259835,-0.10655028738134686,928
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,265,462,-0.083150551265768868,-0.37420864065010717,-0.31470794388626067,0.18555725155142852,-0.26421497417243622,-0.12108436727081026,0.84131248664368974,0.2304714317386666,3.7048486916136238,0.011114554760734445,-0.052857026857700107,717
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,387,344,0.5331174816796751,2.0026312439096814,-0.18720700637817678,0.22589245988937359,2.8477432121462631,0.3758381927857658,2.3490747282293629,0.26678532610192063,3.9267165824213919,0.011780075347885813,-0.10655028738134686,163
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,446,650,0.13604313841105986,0.75697549292163113,-0.21453290262903058,0.1926787040814881,0.63413647391097439,0.090165432487803093,1.4657865143758015,0.34751914537830736,5.1511259156188043,0.015453339872349803,-0.045850411412955427,675
fixed_blend_vol20_band2,fixed_blend,0.20000000000000001,0.02,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,833,994,0.28058442151475305,1.2989766635541875,-0.27684690139532797,0.20669894698738389,1.0135003140746301,0.2044104264892958,3.4432420578995919,0.31521677981123636,4.6588094100603552,0.013976375774468605,-0.10655028738134686,755
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,full,2018-01-03,2024-12-31,1013,1541,0.16739631975421654,0.89477395519780356,-0.25524680240156572,0.19386315041746044,0.65582141746426714,0.11708931623146349,2.9513597230758859,0.26868236937062007,5.5403500809945934,0.016621016310744013,-0.10903934150074879,755
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,251,476,-0.070064490611719821,-0.3248830393643925,-0.25524680240156572,0.17571114553205508,-0.27449703562394179,-0.10339718100693374,0.86538220997544679,0.20696329558416868,5.5115691926613906,0.016534754338806402,-0.053812444742231125,527
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,369,362,0.51911713535634729,1.9638627293747779,-0.18912028678185799,0.22566776946404551,2.7449045482631185,0.36679160840926223,2.3063963397685843,0.26600652716080464,4.3310613903149324,0.012993085842865395,-0.10903934150074879,163
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,393,703,0.13937197545087332,0.80787162904389798,-0.16846497112797043,0.18159941693162754,0.82730537106733415,0.097241494445115345,1.4787005794814818,0.31146295912601402,6.3757703094661755,0.019127266290444027,-0.045526213470227006,546
state_rule_vol20_band2,state_rule,0.20000000000000001,0.02,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,762,1065,0.27813705635302055,1.3234576542642602,-0.21937364513469071,0.20048248037941127,1.2678690559308088,0.20504023579539468,3.4104696041297897,0.29327541026637083,5.5548429922208982,0.016664462898865251,-0.10903934150074879,755
trend_vol40_exact,trend,0.40000000000000002,0,control,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.2445602146218997,0.80233558466702115,-0.44304004588062906,0.34900217847516329,0.5520047609596741,0.097313086046319636,4.6173841928133701,0.45587600471356432,10.851443575016898,0.032554110908587952,-0.21164524594994505,1026
trend_vol40_exact,trend,0.40000000000000002,0,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.14704129474114369,-0.39784542831632047,-0.38775499966804472,0.29179095782039943,-0.37921186023913311,-0.24380064319150538,0.72864819388107482,0.32220546364933078,7.9618068872116874,0.023885335037283382,-0.070460946805260383,717
trend_vol40_exact,trend,0.40000000000000002,0,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,1.0065352674042791,1.7815459140754173,-0.35350582246864781,0.44785670244644182,2.8472947358414387,0.49701383944544736,4.0223473159642209,0.51997196725049133,11.304770834895544,0.033913852971724327,-0.21164524594994505,168
trend_vol40_exact,trend,0.40000000000000002,0,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.16370951492132124,0.64817549613253733,-0.31653292763411967,0.3050486264383257,0.51719584482077341,0.058143048048347024,1.5754279690910125,0.50191433069921043,12.48755303572284,0.03746250960645648,-0.080787393643778183,700
trend_vol40_exact,trend,0.40000000000000002,0,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.44676362499375388,1.1863087731538848,-0.36591562831246072,0.36908741317947441,1.2209470993467813,0.23351335846420926,6.3369184629682058,0.50913936207249255,12.007860505799702,0.036023308153575365,-0.21164524594994505,827
allocation_vol40_exact,allocation,0.40000000000000002,0,control,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.28602323559236531,0.79675285756893932,-0.63721762070628518,0.43511658174661755,0.44886272177367009,0.062690720315955184,5.8065632842423955,0.62294924776567262,4.820613542594069,0.014461800856976841,-0.22124776599062346,942
allocation_vol40_exact,allocation,0.40000000000000002,0,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.21386473947815487,-0.35750778876776523,-0.63721762070628518,0.42180899477108946,-0.33562276454488105,-0.41768424310766161,0.61943529463033731,0.51473165624147021,4.9371175396814069,0.014811426291917749,-0.11876236702158693,717
allocation_vol40_exact,allocation,0.40000000000000002,0,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,1.3076269046952347,2.0487145822914239,-0.36102526150163183,0.46060587542762105,3.6219817396055656,0.62541331496000663,5.3190496099187028,0.54486334701425143,5.0861576527002148,0.015258354646404647,-0.22124776599062346,163
allocation_vol40_exact,allocation,0.40000000000000002,0,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.20805278224965784,0.6558693742056052,-0.51460913466251834,0.42533204669377317,0.40429282777131281,0.0076012383775632686,1.7623378773007341,0.74691202156029679,4.575038767091975,0.01372505350010891,-0.1149424804796787,700
allocation_vol40_exact,allocation,0.40000000000000002,0,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.56462857202693351,1.2384567263476771,-0.59111916381731633,0.43999123958384145,0.9551856995815996,0.25452167383087276,9.3739625988014303,0.66607043366037388,4.7768688589468074,0.014330521618014595,-0.22124776599062346,825
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.27263802935024595,0.82435615062198175,-0.51886062103666242,0.38082342995599389,0.52545523459754229,0.096394409580011359,5.3969195610441183,0.53941384252303903,7.6406668664871864,0.022921870368194638,-0.21644659587477277,946
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.17477787350603935,-0.38905763148861161,-0.51886062103666242,0.34213154759387548,-0.33684937037010104,-0.30868988335287684,0.68224629525057101,0.41843710875886819,6.3371409830166883,0.019011410185479992,-0.09074033055532893,717
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,1.155336359766693,1.9243814634748051,-0.3571483892127757,0.45306190518989159,3.2348916995349701,0.56396629725256564,4.6405937792674807,0.53244598905151164,7.8293749490473674,0.023487829145413038,-0.21644659587477277,167
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.19471216453872153,0.68143999546132894,-0.38118515337134529,0.35036429192680246,0.51080731454678574,0.054619535914357503,1.7046342319803947,0.62441800590625351,8.3942629858909257,0.02518269081221337,-0.080787393643778183,699
fixed_blend_vol40_exact,fixed_blend,0.40000000000000002,0,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.51239609272256303,1.246086550008858,-0.47885202528799187,0.39488928269829326,1.0700510087942032,0.25815990552802992,7.9105150128545993,0.58761913107274721,8.1638344372153018,0.024491326240703808,-0.21644659587477277,825
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,delay_one_day,full,2018-01-03,2024-12-31,2554,0,0.26373617605632527,0.83272897249742361,-0.44547472618912798,0.35884284144640349,0.59203398206782909,0.10566655335972652,5.1384193566831202,0.47233814889384124,8.6945998796250343,0.026083668340541519,-0.22124776599062357,1026
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,delay_one_day,2018_2019,2018-01-03,2019-12-31,727,0,-0.1490423642998645,-0.40390393006359876,-0.38370724739877005,0.29259642492731303,-0.3884272848903772,-0.24659984777106758,0.72524966153118253,0.32326366506968413,7.4184796170386393,0.022255566669384472,-0.069129208231005324,717
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,delay_one_day,2020_2021,2020-01-01,2021-12-31,731,0,1.0557309975740332,1.8261587094943512,-0.36102526150163172,0.45114394912602757,2.9242579679407328,0.51856415768263031,4.221863050532761,0.52596891386328304,8.0742102881404652,0.024222243716146747,-0.22124776599062357,168
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,delay_one_day,2022_2024,2022-01-01,2024-12-31,1096,0,0.18849480871783175,0.68980068925520877,-0.32460597451596651,0.32707503643982905,0.58068804494096027,0.065149466381193316,1.6781774022585143,0.53558827209760451,9.9713241101668544,0.029913839324487129,-0.080787393643778183,700
state_rule_vol40_exact,state_rule,0.40000000000000002,0,candidate,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,1827,0,0.47942068394576443,1.2179298795338929,-0.38006805047143999,0.38177864681183848,1.2614074857149569,0.24634721857793734,7.0850351668342704,0.53173947578162806,9.2074334123632227,0.027622065702683749,-0.22124776599062357,827
trend_vol40_band2,trend,0.40000000000000002,0.02,control,delay_one_day,full,2018-01-03,2024-12-31,1010,1544,0.24725284489522092,0.81074604790983495,-0.43608747264544012,0.3472712247834337,0.56697993041466999,0.10065281770209766,4.6876920358231278,0.45431390388248111,10.028123821811763,0.030084141767776542,-0.20896071910460789,1026
trend_vol40_band2,trend,0.40000000000000002,0.02,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,240,487,-0.14354698798772769,-0.38800348841538185,-0.38409788647680432,0.29001690298886484,-0.37372501396566915,-0.23869227608798391,0.73460173362192538,0.32110835957335943,7.1174388448256538,0.02135223127143147,-0.070460946805260605,717
trend_vol40_band2,trend,0.40000000000000002,0.02,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,427,304,1.013646165899075,1.797718873746651,-0.35041436711340668,0.44504837420732196,2.892707209036959,0.50296977896589423,4.0508875606883858,0.51719444743149601,10.45619023132536,0.031368055262651302,-0.20896071910460789,168
trend_vol40_band2,trend,0.40000000000000002,0.02,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,343,753,0.16367231887625544,0.64891427972698523,-0.31609342908784543,0.30430483203310338,0.51779728338095032,0.058565604698159607,1.5752770094833128,0.50085401238860405,11.693544595298155,0.035080498263776398,-0.080842108052884165,700
trend_vol40_band2,trend,0.40000000000000002,0.02,control,delay_one_day,2020_2024_carry,2020-01-01,2024-12-31,770,1057,0.44878341211174377,1.1938579481961971,-0.36593178877732024,0.36735975375638469,1.2264127519810559,0.23614557884953022,6.3812700423543331,0.50739197517806978,11.19246998944085,0.033577122639961994,-0.20896071910460789,827
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,delay_one_day,full,2018-01-03,2024-12-31,1294,1260,0.28984856433329997,0.80591638389687614,-0.63117200739917245,0.43231260932711718,0.45922278069279282,0.068066526547102213,5.9284179877528649,0.61932379241585411,3.9384177585371321,0.011815219189841778,-0.218800229561804,942
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,delay_one_day,2018_2019,2018-01-03,2019-12-31,370,357,-0.20840657978326493,-0.34765086044502858,-0.63117200739917245,0.41822924022873376,-0.33018983310434147,-0.4077713013022457,0.62802502860425757,0.51071062577225079,4.0763469252988651,0.012229144576785561,-0.11876236702158693,717
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,delay_one_day,2020_2021,2020-01-01,2021-12-31,422,309,1.3109194144461109,2.0622857574482745,-0.35859354681470768,0.45754103598969298,3.6557250572149553,0.62956466254789001,5.3342284100552568,0.54159876239618709,4.2033221775689604,0.012609831392504099,-0.218800229561804,163
allocation_vol40_band2,allocation,0.40000000000000002,0.02,control,delay_one_day,2022_2024,2022-01-01,2024-12-31,502,594,0.20972507118886696,0.66028539084517401,-0.51139174978845925,0.42322205974910465,0.41010648152931917,0.01077197534832508,1.7696617183248979,0.74330863024516058,3.6774333798960899,0.011032241814616256,-0.11498109486146346,700
