scenario,policy,period,observations,first_date,last_date,cagr,annualized_mean_return,annualized_volatility,excess_sharpe,calmar,max_drawdown,longest_underwater_sessions,worst_day,expected_shortfall_95,certainty_equivalent_gamma3,spy_beta,descriptive_alpha_annual,positive_day_fraction,annual_one_way_turnover,mean_gross_exposure,max_gross_exposure,mean_net_exposure,rebalances,annual_execution_drag,annual_funding_drag,annual_borrow_drag,pareto_cagr_sharpe_drawdown,role,family
delay_one_session,raw_sector_reversal_g150,full,4154,2008-07-01,2024-12-31,-0.0726426024251,-0.0712458640857,0.0921054868731,-0.881242219659,-0.0983623750849,-0.7385202153,4062,-0.0500168277188,-0.0139833402909,-0.0839709951539,0.0453355010428,-0.0867824092372,0.487000481464,99.6477709621,1.46393208689,1.68792087747,-0.000544887451699,862,0.0498272170756,0.000118701215224,0.00732984493544,False,control,raw_sector_reversal
delay_one_session,raw_sector_reversal_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0664547996636,-0.0651855990335,0.084603789529,-0.776882113327,-0.129112818786,-0.51470334463,2050,-0.0350747806591,-0.0126346537095,-0.0759223008375,0.0294503361848,-0.068965705079,0.47619047619,99.5476222901,1.45210795044,1.62079792345,-0.000187230281999,444,0.0497695086842,7.94014674983e-05,0.00726605050384,False,control,raw_sector_reversal
delay_one_session,raw_sector_reversal_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0792487971472,-0.0776976969593,0.0994918699247,-0.98106840818,-0.156677952769,-0.505806948243,1884,-0.0500168277188,-0.0151135471258,-0.092545645231,0.068590722992,-0.107022829551,0.498508946322,99.8566425167,1.4765202083,1.68792087747,-0.000925653683059,418,0.0499397739955,0.000160612797531,0.00740521180014,False,control,raw_sector_reversal
delay_one_session,sector_reversal_10_g100,full,4154,2008-07-01,2024-12-31,-0.0363688740379,-0.0355789949931,0.0549229901444,-0.824470758052,-0.0695594559905,-0.52284586646,4020,-0.0305891940229,-0.00822290150413,-0.0401037972627,0.0306280924288,-0.0493159809047,0.478334135773,52.3569138726,0.999085519011,1.08608942496,-0.0301382153447,862,0.0261798788215,8.09114922545e-05,0.00515116510331,False,candidate,sector_reversal
delay_one_session,sector_reversal_10_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0307401835844,-0.0298105283201,0.0531980722629,-0.5633527598,-0.0878139006278,-0.35006056404,2008,-0.0296751407478,-0.00782312239169,-0.0340555806588,0.0539779037726,-0.0362996034191,0.481792717087,52.3747992832,0.998085784051,1.08140181401,-0.0239206089819,444,0.0261871168678,5.56337347265e-05,0.00511433066945,False,candidate,sector_reversal
delay_one_session,sector_reversal_10_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.042354772475,-0.0417201757154,0.0567124380184,-1.08896349591,-0.132834251477,-0.318854301539,1283,-0.0305891940229,-0.00858009403297,-0.0465446266544,-0.00343412953749,-0.0613191879236,0.474652087475,52.3916866609,1.00014984917,1.08608942496,-0.0367575557171,418,0.0261990793362,0.000107873879789,0.00519562551852,False,candidate,sector_reversal
delay_one_session,sector_reversal_10_g150,full,4154,2008-07-01,2024-12-31,-0.0596330002012,-0.0584562439873,0.0786162579902,-0.866911260115,-0.0862623002945,-0.691298516242,4020,-0.0457450866603,-0.011734062734,-0.0677270180179,0.038420789658,-0.0731467235204,0.474241694752,77.9145622507,1.48432577165,1.65694352732,-0.0455030805907,862,0.0389594074752,0.000119873659399,0.00765613227315,False,candidate,sector_reversal
delay_one_session,sector_reversal_10_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0473172454941,-0.0457751306149,0.0734942647638,-0.624606702663,-0.101564394433,-0.465884188631,2008,-0.0335183102883,-0.0107382182879,-0.0538772410446,0.0657329829569,-0.0535625059068,0.479458450047,77.6948863207,1.47973834746,1.6168927501,-0.0361708286048,444,0.038846355694,8.15226468462e-05,0.00758461592159,False,candidate,sector_reversal
delay_one_session,sector_reversal_10_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0726130049013,-0.0719567135916,0.0837356566375,-1.0983939936,-0.154197491895,-0.470909117968,1304,-0.0457450866603,-0.0126635800461,-0.0824742038804,-0.00140822741995,-0.0918293003673,0.468687872763,78.2282052128,1.4892096,1.65694352732,-0.0554383110847,418,0.0391196485723,0.000160777602877,0.00774004551576,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g100,full,4154,2008-07-01,2024-12-31,-0.0452783432365,-0.0448734924954,0.0550163318528,-0.994016902807,-0.0774118504878,-0.584901962053,4060,-0.0330268201277,-0.00818988244827,-0.0494136876512,0.0270591200324,-0.058173788476,0.475204622051,74.1916233202,0.998624370375,1.10170919683,-0.0234603919351,862,0.0370944851657,8.10054400945e-05,0.00511597356966,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0402096219375,-0.0395272811195,0.0551064814977,-0.723602388855,-0.10492074057,-0.383238068271,2048,-0.0330268201277,-0.00799409896615,-0.0440823675741,0.0431548444947,-0.0448209937944,0.468720821662,73.6848558544,0.997902138897,1.07587586675,-0.0198892437037,444,0.0368402686072,5.69812469741e-05,0.0050936126634,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0506840298208,-0.0505651350238,0.05493162272,-1.28374459321,-0.137647417541,-0.368216351069,1977,-0.0319261703071,-0.00834310977881,-0.0550913597858,0.00359252118491,-0.0711130148578,0.482107355865,74.8067218995,0.999393266907,1.10170919683,-0.0272622803604,418,0.0374029186827,0.000106634938711,0.00514500731441,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g150,full,4154,2008-07-01,2024-12-31,-0.0715552284742,-0.0711934525462,0.0791336348184,-1.02188842892,-0.0963670798521,-0.742527724031,4060,-0.0500011310089,-0.0116407989567,-0.0805866507856,0.0396123851947,-0.0860297325269,0.470871449206,110.260801944,1.48237121083,1.68628045687,-0.035250958126,862,0.0551275243052,0.00011990026704,0.00759604861269,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0564327258,-0.0550729674722,0.0778393507966,-0.709777339609,-0.11528931766,-0.489487898317,2048,-0.0500011310089,-0.0109257032458,-0.0641614142709,0.063577432573,-0.0626222710817,0.465919701214,109.297374691,1.47801645535,1.61840493985,-0.0297219569604,444,0.0546441100993,8.33737375478e-05,0.00754334280003,False,candidate,sector_reversal
delay_one_session,sector_reversal_3_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0874396494158,-0.0883555196578,0.0804939724656,-1.34527515695,-0.161769815484,-0.540518941401,1977,-0.047764794846,-0.0122889293566,-0.0980744390628,0.00468366396431,-0.10905074566,0.476143141153,111.398549898,1.48700733719,1.68628045687,-0.0411372009175,418,0.0556982036484,0.000158864162546,0.00765989782301,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g100,full,4154,2008-07-01,2024-12-31,-0.0493126452313,-0.0491612381882,0.0540958131149,-1.08764995122,-0.0836621974378,-0.589425651507,4060,-0.0319261703071,-0.00815710414247,-0.053550773683,0.0308422343316,-0.0629244259312,0.466297544535,72.0390468584,0.99851200989,1.10170919683,-0.0181314189163,862,0.0360218223889,8.08141704682e-05,0.00508640346312,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g100,2008_2016,2142,2008-07-01,2016-12-30,-0.0471829077373,-0.0469621430646,0.0523994817337,-0.897642567958,-0.121161185189,-0.389422632864,2048,-0.0252938797968,-0.00782621518231,-0.0510807015935,0.0458870013093,-0.0525576112329,0.464052287582,71.9963627815,0.997330468396,1.08985616883,-0.0160995267767,444,0.0359959234006,5.75034030684e-05,0.0050707709651,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g100,2017_2024,2012,2017-01-03,2024-12-31,-0.0516213673962,-0.0515024219629,0.0558578498134,-1.27981886097,-0.146597625939,-0.352129627377,1990,-0.0319261703071,-0.0084000098717,-0.0561825710416,0.00890134713452,-0.072767197125,0.468687872763,72.158447954,0.999769893529,1.10170919683,-0.0202945963334,418,0.0360863709593,0.000105684846937,0.00510825213323,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g150,full,4154,2008-07-01,2024-12-31,-0.0762866560646,-0.0763564371426,0.078439116012,-1.09578849431,-0.101667237903,-0.750356335416,4060,-0.047764794846,-0.0116823584495,-0.0855854795238,0.0421734740714,-0.0915060851185,0.462445835339,107.198813845,1.48358483622,1.68628045687,-0.0274072228379,862,0.0536029356992,0.000119418369946,0.00755919200203,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g150,2008_2016,2142,2008-07-01,2016-12-30,-0.0651642479708,-0.0646372241495,0.0741851706751,-0.870932772321,-0.130502705698,-0.499332543506,2048,-0.0383050328712,-0.0106984185727,-0.0728923834717,0.0610229110768,-0.0719043913565,0.462651727358,106.896877545,1.47774423991,1.61792782776,-0.0244179382064,444,0.0534426157683,8.3491774718e-05,0.00751423841907,False,candidate,sector_reversal
delay_one_session,sector_reversal_5_g150,2017_2024,2012,2017-01-03,2024-12-31,-0.0880429537001,-0.0888328557466,0.0827392413663,-1.31489994242,-0.166644704822,-0.528327340458,1990,-0.047764794846,-0.0125220116614,-0.0991015288394,0.0147043565727,-0.110881259981,0.462226640159,107.630015438,1.48980280705,1.68628045687,-0.0305896521027,418,0.0538284843952,0.000157743826552,0.00761475996474,False,candidate,sector_reversal
delay_one_session,spy_buy_hold,full,4154,2008-07-01,2024-12-31,0.117480265316,0.131204964656,0.199732061537,0.604930113281,0.24908232635,-0.471652353009,588,-0.10942372476,-0.030945150179,0.0713656200465,0.999774152469,-0.00111414492449,0.551998074145,0.121154191484,0.999518536351,1,0.999518536351,2,6.06641384531e-05,0,0,True,benchmark,spy_buy_hold
delay_one_session,spy_buy_hold,2008_2016,2142,2008-07-01,2016-12-30,0.0897638221614,0.108818058443,0.213838167964,0.503644770496,0.190317766017,-0.471652353009,588,-0.098448053731,-0.0330412917449,0.0402279153253,0.999619969592,-0.00211329707442,0.549486461251,0.11757406321,0.999533146592,1,0.999533146592,1,5.8787031605e-05,0,0,True,benchmark,spy_buy_hold
delay_one_session,spy_buy_hold,2017_2024,2012,2017-01-03,2024-12-31,0.147857445711,0.155038340952,0.183568427194,0.735276461438,0.438521391886,-0.337172709125,488,-0.10942372476,-0.0284378406708,0.104492289758,0.999996254405,-6.2298378946e-05,0.554671968191,0.125085616438,0.999502982107,1,0.999502982107,1,6.27224977609e-05,0,0,True,benchmark,spy_buy_hold
delay_one_session,static_macro_g100,full,4154,2008-07-01,2024-12-31,0.0591695734498,0.0622724991966,0.0970197659882,0.536156716266,0.26748188392,-0.22120964823,630,-0.0511284227784,-0.0143875881119,0.048153246708,0.407042444217,0.00247845846651,0.546942705826,1.18548704162,0.984832479192,1,0.984832479192,200,0.000592544649622,9.64550715741e-17,0,True,control,static_macro
delay_one_session,static_macro_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0598700929008,0.0630822822796,0.0992428538703,0.624474346925,0.270648651087,-0.22120964823,304,-0.039357983922,-0.0143329255892,0.0483085662132,0.394916847526,0.0189379018003,0.539215686275,1.15221886679,0.981208802149,1,0.981208802149,103,0.000575612994839,6.30228571001e-17,0,True,control,static_macro
delay_one_session,static_macro_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0584876922643,0.0614103941449,0.0946202723032,0.436970400172,0.269757392636,-0.216815901476,630,-0.0511284227784,-0.0143500178694,0.0479809002488,0.424802634661,-0.0160170227748,0.555168986083,1.22208092654,0.988690290437,1,0.988690290437,97,0.000611157807858,1.321045206e-16,0,False,control,static_macro
delay_one_session,static_macro_g150,full,4154,2008-07-01,2024-12-31,0.066621520532,0.0738730061905,0.136098835364,0.467780777041,0.216797143071,-0.3072988859,699,-0.0795075556351,-0.0201065237073,0.0460886667092,0.557800030469,-0.00436733017446,0.545257583052,1.82335382101,1.41647212921,1.66450033019,1.41647212921,200,0.000911319666321,0.0112039676298,0,False,control,static_macro
delay_one_session,static_macro_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0693847891489,0.0765911945483,0.137766959368,0.548534104577,0.225789263589,-0.3072988859,357,-0.0550511203534,-0.0198555993535,0.0481215919081,0.529667472102,0.0175641612903,0.538281979458,1.75806964135,1.40517331688,1.55651741819,1.40517331688,103,0.000877956246661,0.00714504507927,0,False,control,static_macro
delay_one_session,static_macro_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0637615004351,0.0709791893602,0.13433415382,0.379053244419,0.223107148483,-0.285788693318,699,-0.0795075556351,-0.0202926779267,0.0439106920363,0.598955248755,-0.0299655168056,0.55268389662,1.8946474646,1.42850098409,1.66450033019,1.42850098409,97,0.000947733151609,0.0155315588703,0,False,control,static_macro
delay_one_session,trend_only_g100,full,4154,2008-07-01,2024-12-31,0.0564767481116,0.0608933446259,0.108310976135,0.470068972121,0.298219901028,-0.189379541463,705,-0.0523619414365,-0.0176502621853,0.043296443299,0.319277815551,0.0118379494718,0.531776600867,15.9230220309,0.675948240371,1,0.675948240371,4153,0.00796211391838,8.05736214738e-17,0,True,control,trend_only
delay_one_session,trend_only_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0284046039121,0.0339786436893,0.109103846372,0.306557082634,0.149987710883,-0.189379541463,599,-0.0523619414365,-0.0176422417708,0.0161231697495,0.277699658432,0.00278042008656,0.519607843137,16.885157363,0.646359442228,1,0.646359442228,2141,0.00844431136341,4.91919082533e-17,0,False,control,trend_only
delay_one_session,trend_only_g100,2017_2024,2012,2017-01-03,2024-12-31,0.087229924044,0.0895470669947,0.107458151257,0.646872093905,0.599554342652,-0.145491272164,705,-0.0435552817913,-0.0175167487549,0.0722261855875,0.379974726639,0.0181731387621,0.544731610338,14.9162887637,0.707448839586,1,0.707448839586,2012,0.00745754654679,1.14026340794e-16,0,True,control,trend_only
delay_one_session,trend_only_g150,full,4154,2008-07-01,2024-12-31,0.0578059278807,0.0651981965623,0.133347481044,0.414055384358,0.239177622642,-0.24168618804,739,-0.0629380121499,-0.0214863716258,0.0385258705111,0.395733566411,0.00678787991872,0.530813673568,20.0510096375,0.850906255482,1.52516070133,0.850906255482,4153,0.0100248960611,0.00298168864362,0,False,control,trend_only
delay_one_session,trend_only_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0261128091559,0.034436338994,0.131378316818,0.258018508765,0.108044275793,-0.24168618804,629,-0.0629380121499,-0.0209676372512,0.00854594579903,0.338735716394,-0.0035030664066,0.519607843137,21.1432571679,0.795296135828,1.51427371611,0.795296135828,2141,0.010573293512,0.00128121830095,0,False,control,trend_only
delay_one_session,trend_only_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0926446652691,0.0979476493015,0.135414629618,0.575369162485,0.422535483016,-0.219258900123,739,-0.0590083521331,-0.0219491704011,0.0704419664297,0.478947116358,0.0132086485518,0.542743538767,18.9101618453,0.910109474319,1.52516070133,0.910109474319,2012,0.00945205380191,0.0047929576436,0,True,control,trend_only
delay_one_session,trend_pullback_10_g100,full,4154,2008-07-01,2024-12-31,0.0163402565734,0.0168573023153,0.0354466066155,0.194935817098,0.227610356917,-0.0717904791096,756,-0.0348228389766,-0.00531206032803,0.0149726094344,0.0697250476976,-0.00166348262925,0.475204622051,21.6875154716,0.0753077771069,1,0.0753077771069,4153,0.0108453016926,5.1942451825e-17,0,True,candidate,trend_pullback
delay_one_session,trend_pullback_10_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0128075299031,0.0132743177868,0.0330587747475,0.390349749844,0.261412570807,-0.0489935501707,676,-0.0260355998588,-0.00475564482879,0.0116349939051,0.0526683197229,0.00692988086491,0.416433239963,21.4293757827,0.0731576697698,0.815507944077,0.0731576697698,2141,0.0107171011912,3.15519718597e-17,0,True,candidate,trend_pullback
delay_one_session,trend_pullback_10_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0201273096393,0.0206717918082,0.0378302592451,0.0161180765,0.280361823587,-0.0717904791096,756,-0.0348228389766,-0.00587339326663,0.0185250990364,0.0946628859747,-0.0121740837902,0.537773359841,21.984291595,0.0775968078803,1,0.0775968078803,2012,0.0109927669193,7.36781599235e-17,0,True,candidate,trend_pullback
delay_one_session,trend_pullback_10_g150,full,4154,2008-07-01,2024-12-31,0.0180983013,0.0192238426289,0.0502385313641,0.184268634482,0.150605040649,-0.120170621262,1472,-0.0523272773045,-0.00769424375513,0.0154379775785,0.101610493733,-0.00319836033798,0.474723158402,31.5425417389,0.1111040817,1.2520698369,0.1111040817,4153,0.0157729745986,2.34863151478e-05,0,True,candidate,trend_pullback
delay_one_session,trend_pullback_10_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0186038343634,0.019511209238,0.0464206231856,0.411157763133,0.257359478607,-0.0722873486691,676,-0.0307204774427,-0.00676144717401,0.0162788978526,0.0762882433337,0.0105580488103,0.415499533147,31.1930787814,0.107926044283,1.16113624647,0.107926044283,2141,0.0156008432272,5.00112256817e-06,0,True,candidate,trend_pullback
delay_one_session,trend_pullback_10_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0175797665133,0.0189179085947,0.0540190360775,-0.0212009196807,0.146290052666,-0.120170621262,1472,-0.0523272773045,-0.00863663292266,0.0145408242066,0.138636043731,-0.019866031588,0.537773359841,31.9465520499,0.114487459506,1.2520698369,0.114487459506,2012,0.0159722166644,4.3166788403e-05,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g100,full,4154,2008-07-01,2024-12-31,0.0129366698352,0.0136628880481,0.0398026368485,0.0927790903091,0.113648347566,-0.113830690126,2251,-0.0321174638662,-0.0061241594917,0.0112865131979,0.0721614999611,-0.0051560146885,0.472315840154,42.7047701688,0.0986415743334,1,0.0986415743334,4153,0.0213595894503,5.8756309644e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0121709391537,0.0128335663356,0.0383376685965,0.324199346239,0.188145659449,-0.0646889180933,718,-0.0263509461671,-0.00571661168105,0.0106289010855,0.0575639603161,0.00594842602689,0.410364145658,42.3008921501,0.0973584941474,0.897666100297,0.0973584941474,2141,0.0211570145937,3.32641875246e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0137649373456,0.0145457941655,0.0413147044767,-0.133695402588,0.137055316913,-0.100433442902,920,-0.0321174638662,-0.00652275930996,0.0119854369565,0.0935154422044,-0.0181451324695,0.538270377734,43.1781111136,0.100007557315,1,0.100007557315,2012,0.0215969434565,8.59238809144e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g150,full,4154,2008-07-01,2024-12-31,0.0140324792275,0.0155113655257,0.0557865767609,0.0992311628302,0.0791951315169,-0.177188659943,2264,-0.0420592838624,-0.00871802528501,0.0108431523057,0.103609790171,-0.00715546601396,0.465575349061,60.8407389289,0.144477368177,1.50318025597,0.144477368177,4153,0.0304316152235,6.26659832091e-05,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0156618663235,0.0169778367754,0.0536267266164,0.308239850258,0.166600479285,-0.0940085310125,717,-0.0277660276299,-0.00815427361155,0.0126640980641,0.0825304712067,0.00733524792912,0.40756302521,60.2311876353,0.141952871416,1.2222882587,0.141952871416,2141,0.0301261892622,2.09917544246e-05,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_3_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0123172208954,0.0139501421575,0.0580108939724,-0.10542777147,0.0787958255761,-0.156318190784,1037,-0.0420592838624,-0.00926981008336,0.00890224642826,0.1344408088,-0.0242672802395,0.527335984095,61.5514166629,0.147164978546,1.50318025597,0.147164978546,2012,0.0307876571602,0.000107044914142,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g100,full,4154,2008-07-01,2024-12-31,0.0136579597541,0.0143028144066,0.0379575589288,0.11437387486,0.14679678623,-0.0930399098297,868,-0.0307357798214,-0.00590729838845,0.0121416499868,0.0700594261116,-0.00425888418767,0.477852672123,32.9519356751,0.0910997194495,1,0.0910997194495,4153,0.0164797461012,5.73564403151e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0113127639799,0.0119288775334,0.0368386210434,0.313020921864,0.182049324452,-0.0621412027426,595,-0.0253320178989,-0.00566499524403,0.00989325153278,0.0574461494516,0.00505674895053,0.416900093371,32.9026164224,0.0899081367857,0.971079791716,0.0899081367857,2141,0.0164540608865,3.25361998022e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0161718670805,0.0168301368631,0.0391221940762,-0.0827974451189,0.17381645264,-0.0930399098297,868,-0.0307357798214,-0.00613083188205,0.0145343177591,0.0885098368453,-0.0151848408653,0.542743538767,33.0382343349,0.0923682930409,1,0.0923682930409,2012,0.0165239898785,8.38081239156e-17,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g150,full,4154,2008-07-01,2024-12-31,0.0154482319061,0.0168034054901,0.0539287998684,0.126730593012,0.108512228212,-0.142363972804,1488,-0.0412076449949,-0.00846978243654,0.0124409323072,0.101628658078,-0.00562102001761,0.473278767453,47.5244244814,0.13381679439,1.47717517363,0.13381679439,4153,0.0237677287794,5.2308589676e-05,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0167716446858,0.0180088118328,0.0524651943089,0.334928406286,0.186846623619,-0.0897615614398,595,-0.0265127755288,-0.00808717337908,0.0138799169119,0.083454026356,0.00826422011518,0.416900093371,47.6157795787,0.132098564608,1.20840689244,0.132098564608,2141,0.0238126608135,2.1120750509e-05,0,False,candidate,trend_pullback
delay_one_session,trend_pullback_5_g150,2017_2024,2012,2017-01-03,2024-12-31,0.014058833834,0.0155201150399,0.055457498863,-0.0820010026526,0.098752750131,-0.142363972804,1488,-0.0412076449949,-0.00882666898352,0.0109068137696,0.128215516748,-0.0218566539188,0.533300198807,47.4761079389,0.135646042994,1.47717517363,0.135646042994,2012,0.0237443689234,8.55261124097e-05,0,False,candidate,trend_pullback
frictionless,bil_buy_hold,full,4154,2008-07-01,2024-12-31,0.0100159870731,0.00998941431858,0.00473015835992,,1.28414736373,-0.00779971781741,2320,-0.00391088830074,-0.000542615106623,0.00995585272141,0,0,0.388300433317,0.121184472462,0,0,0,2,0,0,0,False,benchmark,bil_buy_hold
frictionless,bil_buy_hold,2008_2016,2142,2008-07-01,2016-12-30,0.000509268326949,0.0005274374287,0.00604073040486,,0.0652931732751,-0.00779971781741,2079,-0.00391088830074,-0.000819620764796,0.000472701792964,0,0,0.261437908497,0.117632850242,0,0,0,1,0,0,0,False,benchmark,bil_buy_hold
frictionless,bil_buy_hold,2017_2024,2012,2017-01-03,2024-12-31,0.0202345788329,0.0200627515443,0.00256431106426,,9.70403991509,-0.00208517061038,595,-0.000437613317092,-0.00022943688965,0.0200528880074,0,0,0.523359840954,0.125085616438,0,0,0,1,0,0,0,False,benchmark,bil_buy_hold
frictionless,dual_momentum_126_g100,full,4154,2008-07-01,2024-12-31,0.0614452602619,0.0686611554501,0.133528339997,0.438531558867,0.224183470432,-0.274084704566,595,-0.095007795658,-0.0207852485997,0.0419164290764,0.333246068255,0.0178966421993,0.540924410207,8.18902999638,0.913596477696,1,0.913596477696,200,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_126_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0594890163148,0.0659419238349,0.127527138236,0.51073121375,0.357196529404,-0.166544217028,450,-0.0417163207822,-0.0196334810322,0.0415471673548,0.200414311016,0.0432795492798,0.53781512605,8.54638252892,0.916400481652,1,0.916400481652,103,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_126_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0635945663123,0.0715560829449,0.139665818341,0.36874241429,0.232025228891,-0.274084704566,595,-0.095007795658,-0.0219338900831,0.0422962717257,0.527324990289,-0.0197157881854,0.544234592445,7.81745036503,0.910611300522,1,0.910611300522,97,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_126_g150,full,4154,2008-07-01,2024-12-31,0.0796049270658,0.0904400784992,0.165429494327,0.485731387301,0.253189166709,-0.314408898693,610,-0.095007795658,-0.0257787429723,0.0493897021095,0.383257154755,0.0335563422658,0.540924410207,10.8428124152,1.20241932862,1.59760062244,1.20241932862,200,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_126_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0798636424707,0.0891001609628,0.156376130627,0.564774965152,0.36476178262,-0.218947396016,450,-0.0460034007633,-0.0235671927917,0.0524199196179,0.217375155891,0.0645645307853,0.53781512605,11.1892926356,1.18507878717,1.53069917421,1.18507878717,103,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_126_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0794148282086,0.0918665712244,0.174591725368,0.411373069857,0.252584543691,-0.314408898693,610,-0.095007795658,-0.0280162603778,0.0461431653737,0.625623267734,-0.0126793413844,0.544234592445,10.4855204127,1.22088028279,1.59760062244,1.22088028279,97,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_252_g100,full,4154,2008-07-01,2024-12-31,0.0599115925488,0.0662518491932,0.126282469582,0.445969969473,0.261718822513,-0.228915872284,662,-0.0400548762191,-0.0198435521284,0.0423309560076,0.273699079027,0.022773346516,0.548627828599,6.86322190185,0.919918327205,1,0.919918327205,200,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_252_g100,2008_2016,2142,2008-07-01,2016-12-30,0.0459173424033,0.0527181523673,0.124928174919,0.418558536826,0.261198820904,-0.17579460062,512,-0.040015868955,-0.0194146476546,0.0293075790343,0.188549941314,0.0313661486938,0.539215686275,7.32750041062,0.951099675181,1,0.951099675181,103,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_252_g100,2017_2024,2012,2017-01-03,2024-12-31,0.0750621990117,0.0806599896511,0.127733315547,0.474416514696,0.327902990136,-0.228915872284,633,-0.0400548762191,-0.0202177265388,0.0561862898001,0.398085800383,0.00684037111382,0.558648111332,6.37657974293,0.886722279808,1,0.886722279808,97,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_252_g150,full,4154,2008-07-01,2024-12-31,0.0817607992397,0.0915487506476,0.160084861534,0.509872262369,0.291183475821,-0.280787908755,633,-0.059593121023,-0.02478346608,0.0531080063092,0.333063969748,0.0408065184839,0.548868560424,9.06895619523,1.20169950289,1.58226172551,1.20169950289,200,0,0,0,True,candidate,dual_momentum
frictionless,dual_momentum_252_g150,2008_2016,2142,2008-07-01,2016-12-30,0.0650048700536,0.0750710206204,0.155255239515,0.480859282699,0.292752164786,-0.222047444469,487,-0.0547241490616,-0.02372045036,0.0389147365251,0.2181780039,0.0504467191793,0.539682539683,9.54817035685,1.24275523022,1.57203010978,1.24275523022,103,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_252_g150,2017_2024,2012,2017-01-03,2024-12-31,0.0999564327583,0.10909114514,0.165102883871,0.539261372767,0.355985530864,-0.280787908755,633,-0.059593121023,-0.025835086586,0.0682027017457,0.500884524624,0.0213897520184,0.558648111332,8.56869828317,1.15799106953,1.58226172551,1.15799106953,97,0,0,0,False,candidate,dual_momentum
frictionless,dual_momentum_63_g100,full,4154,2008-07-01,2024-12-31,0.0730497170927,0.0781423301239,0.122727961275,0.555600844338,0.32238992272,-0.226588090833,739,-0.0434870107435,-0.0189311326891,0.0555491014058,0.207028594309,0.0428214499041,0.543813192104,10.3050417166,0.905524958129,1,0.905524958129,200,0,0,0,True,candidate,dual_momentum
