scenario,policy,period,observations,ce,annualized_mean,annualized_volatility,turnover,average_exposure,average_cash,cagr,maximum_drawdown,worst_21_session_return
delay1,constant100,exclude_2022,1486,0.1743422602111869,0.20651943658099411,0.1464631384110173,5.368400206932355,0.9993270524899058,0.0006729475100942462,,,
delay1,constant100,exclude_2023,1487,0.09167120165725372,0.13109747409437472,0.16212396992655753,5.651614954593745,0.9993275050437121,0.000672494956287862,,,
delay1,constant100,exclude_2024,1504,0.0944898506333828,0.1331425738674677,0.16052564329743893,4.6830635797712725,1.0,3.733125892821846e-17,,,
delay1,constant75,all,1737,0.09311063667698305,0.11349782461911279,0.11658241131528585,4.828036079734666,0.7497371838375919,0.25026281616240814,0.11256749758490825,-0.17669528381993316,-0.17477632164021073
delay1,constant75,2018_2020,751,0.10831197658927291,0.1328282070411237,0.12784425538352195,2.254445714652624,0.7501479597915056,0.24985204020849439,0.1327042795081521,-0.17669528381993316,-0.17477632164021073
delay1,constant75,2021_2024,986,0.08151362485955335,0.09877458202384892,0.10727210623548439,2.573590365082042,0.7494243108747225,0.2505756891252775,0.09747056160549894,-0.1764433349797605,-0.08824091957356095
delay1,constant75,2018,246,-0.04255774778775963,-0.02723380656655058,0.10107403630081943,1.1978067094436653,0.7500230729988951,0.24997692700110477,-0.03181112347504045,-0.09602127235485336,-0.047031466366374564
delay1,constant75,2019,252,0.19045515803410126,0.19762543113309539,0.069138860751361,0.4323365112188897,0.7505091676944667,0.2494908323055332,0.2155173250742326,-0.0360651237683548,-0.03298633069185586
delay1,constant75,2020,253,0.17321909107451594,0.22392051880519878,0.1838503517006569,0.6243024939900694,0.7499096110145725,0.25009038898542746,0.22988287735418367,-0.17669528381993316,-0.17477632164021084
delay1,constant75,2021,252,0.11004109710157574,0.12171586343856078,0.08822231893341971,0.44047779978053236,0.7501696726756278,0.24983032732437202,0.1250311696179094,-0.0533742823911475,-0.041464463992992195
