state_run_id,state_run_ordinal,regime_label,start_bar_index,end_bar_index,start_timestamp,end_timestamp,duration_bars,entered_from_regime_label,exited_to_regime_label
a11a9602d7ce0c897c3b70b772a744d64ae9e4bbeed5f52de7e0ae13cad2ba6a,717,TREND_UP,13507,13541,2019-07-18T19:00:00,2019-07-20T05:00:00,35,VOL_EXPANSION,VOL_COMPRESSION
d191851e745a10ecb13b38859725b0c6e29dd8e4ce8e3be6897e8807a0f25d1a,718,VOL_COMPRESSION,13542,13542,2019-07-20T06:00:00,2019-07-20T06:00:00,1,TREND_UP,TREND_UP
9f1da0e4f9b1e1c60d23930142987a204f3c0a2c682ecf299d652932e071e372,719,TREND_UP,13543,13543,2019-07-20T07:00:00,2019-07-20T07:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
ccd879e3a0cb28d4752e035b058219484069586973f2e70ad04342ee647d98f8,720,VOL_COMPRESSION,13544,13548,2019-07-20T08:00:00,2019-07-20T12:00:00,5,TREND_UP,TREND_UP
4c78b7de85e452c54575492391f66d4233422593ebd3392ece1011a89cd8d8e6,721,TREND_UP,13549,13555,2019-07-20T13:00:00,2019-07-20T19:00:00,7,VOL_COMPRESSION,VOL_COMPRESSION
398e0b4f383fe3c13cfd12df9fcf5058585f7f444426cf4f59fb2a2c89e24623,722,VOL_COMPRESSION,13556,13558,2019-07-20T20:00:00,2019-07-20T22:00:00,3,TREND_UP,TREND_UP
8cbbe2280617ea9ad271d3d4d1aff9dc2b963dadd6c4fcfc4637e86a12bd3af3,723,TREND_UP,13559,13566,2019-07-20T23:00:00,2019-07-21T06:00:00,8,VOL_COMPRESSION,VOL_COMPRESSION
1aaf118c40f303edfa4e09d5d3fc389c3abaca454610826081d6f5670f86a314,724,VOL_COMPRESSION,13567,13567,2019-07-21T07:00:00,2019-07-21T07:00:00,1,TREND_UP,TREND_UP
54a6cf8da7d7c46c9c0a2c531c97e68376819c818cafa12b2c5f39c3d499a1e2,725,TREND_UP,13568,13571,2019-07-21T08:00:00,2019-07-21T11:00:00,4,VOL_COMPRESSION,VOL_COMPRESSION
d5322d7816aaeff0fe4ec0cb3386d7687fd1e8d255e78bb20305a03a3251533c,726,VOL_COMPRESSION,13572,13573,2019-07-21T12:00:00,2019-07-21T13:00:00,2,TREND_UP,RANGE
693acc4eb88050ffe5d7d9c7618f5cac112f1345ece9425293d8f797c882702d,727,RANGE,13574,13583,2019-07-21T14:00:00,2019-07-21T23:00:00,10,VOL_COMPRESSION,TREND_UP
74ad6d20e596c776df82621988bf3413045d1c60dc0e4506f53633c45b7ed2ff,728,TREND_UP,13584,13584,2019-07-22T00:00:00,2019-07-22T00:00:00,1,RANGE,VOL_COMPRESSION
450e4d23f001753829e6613adc3b04a375a944851a73f912b81401c66c231277,729,VOL_COMPRESSION,13585,13597,2019-07-22T01:00:00,2019-07-22T13:00:00,13,TREND_UP,TREND_DOWN
5cda9dcc3ba9e06abd631d3af19b0da694b49289c54b10f981fe389d20fb8887,730,TREND_DOWN,13598,13611,2019-07-22T14:00:00,2019-07-23T03:00:00,14,VOL_COMPRESSION,VOL_COMPRESSION
5c631bdadca746fc2917437354c7e0b5e9a4a6eed69677ee17056bdf9d392195,731,VOL_COMPRESSION,13612,13613,2019-07-23T04:00:00,2019-07-23T05:00:00,2,TREND_DOWN,TREND_DOWN
1fb60c315347c7dfe64e2ce6c73bcb2ed9124c49dc493a19370b3e92374af4ad,732,TREND_DOWN,13614,13624,2019-07-23T06:00:00,2019-07-23T16:00:00,11,VOL_COMPRESSION,VOL_COMPRESSION
453ac63c8abe4bc194fd7ed606673225b7e46fc89f4f9aafd6ae25a7c5919e3c,733,VOL_COMPRESSION,13625,13625,2019-07-23T17:00:00,2019-07-23T17:00:00,1,TREND_DOWN,TREND_DOWN
f94534954669ee5622e2d058a91eed0700f0935c2254178828b684999e1b2d41,734,TREND_DOWN,13626,13626,2019-07-23T18:00:00,2019-07-23T18:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
85d93a02ca830c61400411fa5f80a7049f3fbfd426b7f1efeea5eaa1009e4e08,735,VOL_COMPRESSION,13627,13630,2019-07-23T19:00:00,2019-07-23T22:00:00,4,TREND_DOWN,TREND_DOWN
1d162d43fd819fd226c74ca9ce15484664d3bd1e430e7d53f2cdca47d2f26315,736,TREND_DOWN,13631,13637,2019-07-23T23:00:00,2019-07-24T05:00:00,7,VOL_COMPRESSION,VOL_COMPRESSION
42a27a3b2a8869a1e9a2af02acfc5577807dee50863a55d251d28a8092767436,737,VOL_COMPRESSION,13638,13645,2019-07-24T06:00:00,2019-07-24T13:00:00,8,TREND_DOWN,TREND_DOWN
bef2e20c6c927c4f9604f6f0606e16bb0eec17986ccbd7641dcb701dfd6440d8,738,TREND_DOWN,13646,13646,2019-07-24T14:00:00,2019-07-24T14:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
2a44439cfb599c91cc2be7563d49daf72c8d490ebfda1208098e7cf98cd0cbce,739,VOL_COMPRESSION,13647,13647,2019-07-24T15:00:00,2019-07-24T15:00:00,1,TREND_DOWN,TREND_DOWN
49804f94be59ccf1464493826b5788f166fc769a20324df304bc64cf1c0ce619,740,TREND_DOWN,13648,13657,2019-07-24T16:00:00,2019-07-25T01:00:00,10,VOL_COMPRESSION,RANGE
5e8acfd5b8e8fa64b2bd7d03618e63f274154ddc339a6e6f47c90e02be5f865c,741,RANGE,13658,13660,2019-07-25T02:00:00,2019-07-25T04:00:00,3,TREND_DOWN,VOL_COMPRESSION
cd48c2d154d5eff76fbfa1d78dd94e1bd390809bd016b63d57519e0e77ded251,742,VOL_COMPRESSION,13661,13703,2019-07-25T05:00:00,2019-07-26T23:00:00,43,RANGE,RANGE
cbe096780816047b5da5adbb5f2020d11d7c19b80d7885a55db1a0c2e2d6df40,743,RANGE,13704,13704,2019-07-27T00:00:00,2019-07-27T00:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
fa2e7b1aaa84b2213a1578af9515c87b8053c26e38d7eb74712d553a0167e577,744,VOL_COMPRESSION,13705,13713,2019-07-27T01:00:00,2019-07-27T09:00:00,9,RANGE,TREND_UP
8ee3a7049d138d39457ae7727413142bc53ff3b654795bd213a570a459c44e8f,745,TREND_UP,13714,13714,2019-07-27T10:00:00,2019-07-27T10:00:00,1,VOL_COMPRESSION,TREND_DOWN
fc74238b173e9d5e63d88f7417da060fbf0a1c2a30914a661f6aca795492528b,746,TREND_DOWN,13715,13721,2019-07-27T11:00:00,2019-07-27T17:00:00,7,TREND_UP,VOL_COMPRESSION
1e883a9b633d28d715653e2adde26fcfb2b091ba15869f948d609ed5043e6acf,747,VOL_COMPRESSION,13722,13725,2019-07-27T18:00:00,2019-07-27T21:00:00,4,TREND_DOWN,TREND_DOWN
e8b5721cb26a68f13ead83e8ad0aa0e74da6d97c760b60b9e1b9ea764d14a1f2,748,TREND_DOWN,13726,13728,2019-07-27T22:00:00,2019-07-28T00:00:00,3,VOL_COMPRESSION,VOL_COMPRESSION
cb5ab809599e50308b7ad43f320baca28f41c58213745750dc7292000137f51e,749,VOL_COMPRESSION,13729,13749,2019-07-28T01:00:00,2019-07-28T21:00:00,21,TREND_DOWN,TREND_DOWN
487a3000a09be3ad0fc9e6801e88edd3816413086fdf29d87ff42e74a4638fde,750,TREND_DOWN,13750,13754,2019-07-28T22:00:00,2019-07-29T02:00:00,5,VOL_COMPRESSION,VOL_COMPRESSION
30935874ab13435e71f59a785363ade15bf8fb09f44db84349d002a7d5c2f33b,751,VOL_COMPRESSION,13755,13767,2019-07-29T03:00:00,2019-07-29T15:00:00,13,TREND_DOWN,TREND_DOWN
fb3adcc8d09803ac7aede50a7138a6e69c318c5b55345f7c6811e30581f240f7,752,TREND_DOWN,13768,13770,2019-07-29T16:00:00,2019-07-29T18:00:00,3,VOL_COMPRESSION,VOL_COMPRESSION
cb2aa107ff61c87b83a9f5b6798e5a972347f48143c02b182010890820d7a40e,753,VOL_COMPRESSION,13771,13920,2019-07-29T19:00:00,2019-08-05T00:00:00,150,TREND_DOWN,TREND_UP
f10e408bc2f19518552b78fa7ae5bbe01b060b679fa7060f6cc13fcd717866ba,754,TREND_UP,13921,13924,2019-08-05T01:00:00,2019-08-05T04:00:00,4,VOL_COMPRESSION,VOL_COMPRESSION
3135e01e033368d0133de2a3aba47c391f50caef84c1d51cb616ad7094fcd9ea,755,VOL_COMPRESSION,13925,13926,2019-08-05T05:00:00,2019-08-05T06:00:00,2,TREND_UP,TREND_UP
286efb3bd3aebef350b2cde38b0cc772b2956f8cf4cd7c1c3ad1fac249c72dd2,756,TREND_UP,13927,13927,2019-08-05T07:00:00,2019-08-05T07:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
d3d3801da6acf4036294d4dfa2d0fb6862f010c56587e5e3f4aa32a8ebbad8fc,757,VOL_COMPRESSION,13928,13930,2019-08-05T08:00:00,2019-08-05T10:00:00,3,TREND_UP,TREND_UP
e4b8aaa8dc28109ecac01e515d7497e1ebd28460f62a6470a5fcd3060f28aed9,758,TREND_UP,13931,13931,2019-08-05T11:00:00,2019-08-05T11:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
b2785d471e9a9760fe1db8a157d543a2ddbd068fc07219f5a20454f321ba9c21,759,VOL_COMPRESSION,13932,13949,2019-08-05T12:00:00,2019-08-06T05:00:00,18,TREND_UP,TREND_UP
ad70cb0a8262612a08a96d3224fe9ebde23b1b4aa69edbcb22d1262f7537e7be,760,TREND_UP,13950,13951,2019-08-06T06:00:00,2019-08-06T07:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
08696fdcb164f61d2242719425165e6cf6a2941256ab0811067e229e7b6062c4,761,VOL_COMPRESSION,13952,13953,2019-08-06T08:00:00,2019-08-06T09:00:00,2,TREND_UP,TREND_UP
61e0380f3f309ee0c9b112af6129a5f8fe7e6bfe2b9ed4df47ee7ba524ae64b7,762,TREND_UP,13954,13965,2019-08-06T10:00:00,2019-08-06T21:00:00,12,VOL_COMPRESSION,RANGE
c6746527414d5d3596fc0ea9f650d8265282e5fa6f314c8896c34c037dee4e01,763,RANGE,13966,13971,2019-08-06T22:00:00,2019-08-07T03:00:00,6,TREND_UP,TREND_UP
e31c146187537c1c761386283dc5a7a5e709920f32d2c7bf784c133576e178b8,764,TREND_UP,13972,13977,2019-08-07T04:00:00,2019-08-07T09:00:00,6,RANGE,VOL_COMPRESSION
2e08ca5cc1ad222d36d8023e7509280fead8cee897827a0372998329ca49b944,765,VOL_COMPRESSION,13978,13980,2019-08-07T10:00:00,2019-08-07T12:00:00,3,TREND_UP,TREND_UP
1ddfadb2b40864ec6d220b8e128bf8ed4f74f9a61422427f6cdbe342cb36529b,766,TREND_UP,13981,13996,2019-08-07T13:00:00,2019-08-08T04:00:00,16,VOL_COMPRESSION,VOL_COMPRESSION
a2612bf1377cd4121fc1a14918f6a443d21c18789d9d0b6da3b9ab7b2519ee51,767,VOL_COMPRESSION,13997,13997,2019-08-08T05:00:00,2019-08-08T05:00:00,1,TREND_UP,TREND_UP
4b247b7a1e1aea27f6d7a0c555d81d7a67227be6c9760cc0ef78c72368d8b0af,768,TREND_UP,13998,13999,2019-08-08T06:00:00,2019-08-08T07:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
fedaa00ca95050008d11d5f4fad9034db5fbdefc223f483dee2433cabf44556b,769,VOL_COMPRESSION,14000,14004,2019-08-08T08:00:00,2019-08-08T12:00:00,5,TREND_UP,TREND_UP
71d375ad42c5f67b04ba1bb3a8ced966a36e660e062918c45456928c9d8cf7c6,770,TREND_UP,14005,14005,2019-08-08T13:00:00,2019-08-08T13:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
1f4452abf7a809b8c605ae74350a9a807cc9855771a221016f7527008a5b2939,771,VOL_COMPRESSION,14006,14008,2019-08-08T14:00:00,2019-08-08T16:00:00,3,TREND_UP,RANGE
50884002cae25a62dcd017843a2201dd6403f9db8f93a88eeec1523d330822d9,772,RANGE,14009,14014,2019-08-08T17:00:00,2019-08-08T22:00:00,6,VOL_COMPRESSION,TREND_UP
dca4d3d0b72a7c0630088bfd7ec1a7884861d0e0aecdd34eedeff928c3d9e890,773,TREND_UP,14015,14017,2019-08-08T23:00:00,2019-08-09T01:00:00,3,RANGE,VOL_COMPRESSION
1fc5513e017079a2996268652ba43fb523229bd0f7e88c512e11685181ff12ec,774,VOL_COMPRESSION,14018,14050,2019-08-09T02:00:00,2019-08-10T10:00:00,33,TREND_UP,RANGE
139c66137c00b390011b70c8beda3141c6d68279e30170cabd83cf73b048a9a1,775,RANGE,14051,14051,2019-08-10T11:00:00,2019-08-10T11:00:00,1,VOL_COMPRESSION,TREND_DOWN
bd1f58929925b178871031583479e9b6e0ac1fa27915389ecca95f2e46a21605,776,TREND_DOWN,14052,14054,2019-08-10T12:00:00,2019-08-10T14:00:00,3,RANGE,VOL_COMPRESSION
fac7daf1cb17b654283f184a26b8616ab2d1a7c608a14a52f730606fa6a616cb,777,VOL_COMPRESSION,14055,14151,2019-08-10T15:00:00,2019-08-14T15:00:00,97,TREND_DOWN,TREND_DOWN
00fba9fea0e4e5a3c8d7c2441e3d9b89622946365214aef2973182ba98425a29,778,TREND_DOWN,14152,14183,2019-08-14T16:00:00,2019-08-15T23:00:00,32,VOL_COMPRESSION,RANGE
410f92045ae7363757d636a1dd6428ce754a8371f300ae846920b21cceb48f57,779,RANGE,14184,14184,2019-08-16T00:00:00,2019-08-16T00:00:00,1,TREND_DOWN,TREND_DOWN
6abadb355f56c63fb612b6a21c08987164506dbcc2f02f1e66cb1dd87230760f,780,TREND_DOWN,14185,14200,2019-08-16T01:00:00,2019-08-16T16:00:00,16,RANGE,RANGE
e70d566524830339c20448db81c09341f54edfcd924a15cec1b9d48a38d9972e,781,RANGE,14201,14209,2019-08-16T17:00:00,2019-08-17T01:00:00,9,TREND_DOWN,TREND_UP
fc357dcc228ccd0bd58e255dc2243129d3aae36833f3f5473eb877dc1b06318e,782,TREND_UP,14210,14214,2019-08-17T02:00:00,2019-08-17T06:00:00,5,RANGE,VOL_COMPRESSION
48690e5e623f478e26807e2424e7ab19e2ea89a88723f0da7a73b5f5c9ab72e9,783,VOL_COMPRESSION,14215,14224,2019-08-17T07:00:00,2019-08-17T16:00:00,10,TREND_UP,RANGE
d50d75415b646891d7ee093338bf49a5d89cc280160784357acca344539cda7c,784,RANGE,14225,14225,2019-08-17T17:00:00,2019-08-17T17:00:00,1,VOL_COMPRESSION,TREND_DOWN
ceaf498f0cf51da7a82b7f666ef1b37d5552ef54259dd9f081e9bdea6fa5863b,785,TREND_DOWN,14226,14230,2019-08-17T18:00:00,2019-08-17T22:00:00,5,RANGE,VOL_COMPRESSION
ec23e857a433d56f45a055b3eb0c6ad1a5f02aaf6c276820772dc796d3448890,786,VOL_COMPRESSION,14231,14306,2019-08-17T23:00:00,2019-08-21T02:00:00,76,TREND_DOWN,RANGE
8d9dabfd0c38e5acfc4264ac2ad82ef453975da6e2f87d35455775ffb7a696db,787,RANGE,14307,14308,2019-08-21T03:00:00,2019-08-21T04:00:00,2,VOL_COMPRESSION,TREND_DOWN
cb473ced0a0924844fc7f70d1bda3d5739c8f6aea552372953e9b5825cf57814,788,TREND_DOWN,14309,14323,2019-08-21T05:00:00,2019-08-21T19:00:00,15,RANGE,VOL_COMPRESSION
becf927eaa243bdb6e7f2a945164bfa787e1afc79bcc4d4171857f1382b8dbc7,789,VOL_COMPRESSION,14324,14324,2019-08-21T20:00:00,2019-08-21T20:00:00,1,TREND_DOWN,TREND_DOWN
b2f5dbb107a488ead7588ef75f10023315366133e18154238949de4c220ae702,790,TREND_DOWN,14325,14325,2019-08-21T21:00:00,2019-08-21T21:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
d1b1f055b4052f5388da002ce31853db17d186e45a5ac64972fa2b782d3ee7b8,791,VOL_COMPRESSION,14326,14328,2019-08-21T22:00:00,2019-08-22T00:00:00,3,TREND_DOWN,TREND_DOWN
b41a45427fb8e7f8e908a3c0232f31e3e5797efb27bd5bba3f84ad78cf9bc603,792,TREND_DOWN,14329,14337,2019-08-22T01:00:00,2019-08-22T09:00:00,9,VOL_COMPRESSION,VOL_COMPRESSION
0ed6c60b83433c54415bdf5d0314e6ce6bc6b2053bccf4a2b7e7ae587aae4a3b,793,VOL_COMPRESSION,14338,14413,2019-08-22T10:00:00,2019-08-25T13:00:00,76,TREND_DOWN,RANGE
5ad04e0ec8b26b8188a1d2886ebb93b51d70c5df831c57fd465509fe725371e3,794,RANGE,14414,14414,2019-08-25T14:00:00,2019-08-25T14:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
f24cb0e7cc56d675b51246567b08127a635aafe2ee0935f47c8674fd239496d9,795,VOL_COMPRESSION,14415,14423,2019-08-25T15:00:00,2019-08-25T23:00:00,9,RANGE,TREND_DOWN
fac08a89b59f59a0762ef2bb418c8e9350c0fc8cbf79dc8b0935dc6e3f6034a0,796,TREND_DOWN,14424,14424,2019-08-26T00:00:00,2019-08-26T00:00:00,1,VOL_COMPRESSION,TREND_UP
3ee3e7132eb7508d8669812974d7980427af812b7745b6fa15156c05502a9c28,797,TREND_UP,14425,14432,2019-08-26T01:00:00,2019-08-26T08:00:00,8,TREND_DOWN,VOL_COMPRESSION
30a4cd43d7ef7c660abe2c95a7b17c8c59a2b06ae4cc4b010b498204fa995b54,798,VOL_COMPRESSION,14433,14489,2019-08-26T09:00:00,2019-08-28T17:00:00,57,TREND_UP,TREND_DOWN
76c71ee7603054d25fdde3d1e4716df0dd6435faf42501edda969beb68553585,799,TREND_DOWN,14490,14494,2019-08-28T18:00:00,2019-08-28T22:00:00,5,VOL_COMPRESSION,VOL_COMPRESSION
69b61e7cb72e248a61baae327fdbddbac0e39513b5dda2890b8c8fa7fce1d0b6,800,VOL_COMPRESSION,14495,14704,2019-08-28T23:00:00,2019-09-06T16:00:00,210,TREND_DOWN,TREND_UP
a22a8ec4ba2012a002a2094ccb23401bbfbe8f29d254d50194b98ca200d3ca31,801,TREND_UP,14705,14706,2019-09-06T17:00:00,2019-09-06T18:00:00,2,VOL_COMPRESSION,RANGE
e4885c7a23a4b9cd6bbeadf60fc7751c12539d0f28899c3b8f79005f71aeb9f4,802,RANGE,14707,14710,2019-09-06T19:00:00,2019-09-06T22:00:00,4,TREND_UP,VOL_COMPRESSION
2ea8c04184f8351a85dca2da2c6b0f71f379b2eefb47f4d010c3166913d1dc76,803,VOL_COMPRESSION,14711,15137,2019-09-06T23:00:00,2019-09-24T17:00:00,427,RANGE,TREND_DOWN
a73e6e40218d933f4b4fc5fe659a62c392d389731afd1335801529b0d5b3fe54,804,TREND_DOWN,15138,15138,2019-09-24T18:00:00,2019-09-24T18:00:00,1,VOL_COMPRESSION,VOL_EXPANSION
bcf435fa613c785f62d437e6b4999cca8a22aad1e17e21e94369334003fe3677,805,VOL_EXPANSION,15139,15143,2019-09-24T19:00:00,2019-09-24T23:00:00,5,TREND_DOWN,TREND_DOWN
ffce2017241ab33d992afc6cc177bb01c00ee37aea7c49ab289ee3cd8502263d,806,TREND_DOWN,15144,15171,2019-09-25T00:00:00,2019-09-26T03:00:00,28,VOL_EXPANSION,VOL_COMPRESSION
e843bb1c763e64fd9174839d3f0d0ff180d5fe885eefffc47d44421c7971f60e,807,VOL_COMPRESSION,15172,15180,2019-09-26T04:00:00,2019-09-26T12:00:00,9,TREND_DOWN,TREND_DOWN
b0626377af3c4d8b319566086a3265d3b2eec44a6f29d4a6979814c44c938fd5,808,TREND_DOWN,15181,15197,2019-09-26T13:00:00,2019-09-27T05:00:00,17,VOL_COMPRESSION,VOL_COMPRESSION
7b491f9bfebf658fb2748a82e7aa41829623b31e3d8a75eae6723be4fad4ada5,809,VOL_COMPRESSION,15198,15206,2019-09-27T06:00:00,2019-09-27T14:00:00,9,TREND_DOWN,TREND_DOWN
6c9346044f97430e430a0b6fce5808d4f98375860f0a447ff8964e0ad709ac56,810,TREND_DOWN,15207,15208,2019-09-27T15:00:00,2019-09-27T16:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
1668637ee38b774b83c96be7d3faffd0305403ed57e1fc75bad42224d24b89bb,811,VOL_COMPRESSION,15209,15212,2019-09-27T17:00:00,2019-09-27T20:00:00,4,TREND_DOWN,TREND_DOWN
bfa5e910bcee79f11395f14b9088193780228ae27267d07d5e11f4a527a2700a,812,TREND_DOWN,15213,15214,2019-09-27T21:00:00,2019-09-27T22:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
8e88885a71c220e98189e754c41c5e3a34a2eea9c6514e203f71ca50a8c49c61,813,VOL_COMPRESSION,15215,15267,2019-09-27T23:00:00,2019-09-30T03:00:00,53,TREND_DOWN,TREND_DOWN
648a543045259fcee2a8389f13fefbb56c2bd73036a1c0e5591d22d68bba370c,814,TREND_DOWN,15268,15269,2019-09-30T04:00:00,2019-09-30T05:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
d4129a59d37fd0a490e27bcb26a64ce493a39cfd67a3315006377601e8308ffa,815,VOL_COMPRESSION,15270,15271,2019-09-30T06:00:00,2019-09-30T07:00:00,2,TREND_DOWN,TREND_DOWN
40cadcc2dea39d9482b595356d61a91a92aaf1f00663bffdd9fcaa451c0978dc,816,TREND_DOWN,15272,15277,2019-09-30T08:00:00,2019-09-30T13:00:00,6,VOL_COMPRESSION,RANGE
8ff2c4347fe916f8aef647fbfb0c6ccbc83cb517b206e94f8b6820ddba3e3f24,817,RANGE,15278,15281,2019-09-30T14:00:00,2019-09-30T17:00:00,4,TREND_DOWN,TREND_UP
c912793cd819f774d415609077df17d7d486678d99f3b5668a365b2c0e4c51a1,818,TREND_UP,15282,15282,2019-09-30T18:00:00,2019-09-30T18:00:00,1,RANGE,VOL_COMPRESSION
c5a32f264766652d71f865aa3c9112acf9fc6c12ceddc32069de82dc3f0b0124,819,VOL_COMPRESSION,15283,15289,2019-09-30T19:00:00,2019-10-01T01:00:00,7,TREND_UP,TREND_UP
ec2ec99132d4928bede5a35aa53be4b2052d2b73f185ab0d4fb2f74302e60164,820,TREND_UP,15290,15291,2019-10-01T02:00:00,2019-10-01T03:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
905e95dd5d359c6006fc02a10aec87201baa6ff8deda22094eefb579000b351c,821,VOL_COMPRESSION,15292,15304,2019-10-01T04:00:00,2019-10-01T16:00:00,13,TREND_UP,TREND_UP
0911fd194826073110ea41f2c29cf6474d9e97b0924c1685a01a1fd7c73f0c89,822,TREND_UP,15305,15311,2019-10-01T17:00:00,2019-10-01T23:00:00,7,VOL_COMPRESSION,VOL_COMPRESSION
b2e7b0e4c6151f11ee687d208c73876fdf400230fda785afda4383ecbb7478ba,823,VOL_COMPRESSION,15312,15532,2019-10-02T00:00:00,2019-10-11T04:00:00,221,TREND_UP,TREND_UP
29e6e7c4edddbcd53b7de6da47a094034b67f8e24550d4e468e0877a1eb59386,824,TREND_UP,15533,15536,2019-10-11T05:00:00,2019-10-11T08:00:00,4,VOL_COMPRESSION,VOL_COMPRESSION
325bf0b87f1f1bd454d0734b336013a82d6d22c9a91858ca6617bdf6d6647226,825,VOL_COMPRESSION,15537,15827,2019-10-11T09:00:00,2019-10-23T11:00:00,291,TREND_UP,TREND_DOWN
d9a85831c27c69ca1ae80ed4573e1b24397a0bda54a8b6ad0ccf262b1dc123c3,826,TREND_DOWN,15828,15834,2019-10-23T12:00:00,2019-10-23T18:00:00,7,VOL_COMPRESSION,VOL_COMPRESSION
c994e6c6d28108871b1e24f7cc639247499eb958ed4e77d652b79a844fbd3560,827,VOL_COMPRESSION,15835,15878,2019-10-23T19:00:00,2019-10-25T14:00:00,44,TREND_DOWN,RANGE
f7beef654c3b9ccea91be10e7bbd7c9605be8d8e260d52a07fba89a5ae1324df,828,RANGE,15879,15879,2019-10-25T15:00:00,2019-10-25T15:00:00,1,VOL_COMPRESSION,TREND_UP
e15d4d406f0361d0f7832679b92ab4cb0e3061ad05cb4e2d51d7b67d0786da88,829,TREND_UP,15880,15887,2019-10-25T16:00:00,2019-10-25T23:00:00,8,RANGE,VOL_EXPANSION
69cafcc2514b56c00cc1b1aed151f0d4b64be2a0d8dc759bad5e32e67efc1c30,830,VOL_EXPANSION,15888,15888,2019-10-26T00:00:00,2019-10-26T00:00:00,1,TREND_UP,HIGH_VOL
67dc5f2d8ad5099334983c8bafc2be806436edcbd3221c213ee154aa93fdb1cb,831,HIGH_VOL,15889,15892,2019-10-26T01:00:00,2019-10-26T04:00:00,4,VOL_EXPANSION,VOL_EXPANSION
e1df356d6ec71ef7eef6e89de0eb2e5cff4faaa4e06f42fd117f45e494953e5b,832,VOL_EXPANSION,15893,15893,2019-10-26T05:00:00,2019-10-26T05:00:00,1,HIGH_VOL,TREND_UP
282716103d5366e2357227c7f04873b79bcf58e0016e479acb8f493e4757a678,833,TREND_UP,15894,15952,2019-10-26T06:00:00,2019-10-28T16:00:00,59,VOL_EXPANSION,VOL_COMPRESSION
8448dec77b1011614dba620f0c0e380d8fa2574993561bada9f2a850f56311d4,834,VOL_COMPRESSION,15953,15953,2019-10-28T17:00:00,2019-10-28T17:00:00,1,TREND_UP,TREND_UP
3d9a3b5e2479d89f2d56750ae83e1d9163e3c2f0e5b0c82acaaf10b16a9169ea,835,TREND_UP,15954,15954,2019-10-28T18:00:00,2019-10-28T18:00:00,1,VOL_COMPRESSION,VOL_COMPRESSION
a2e42b7d5901ce574701f3538ad6455973cf937e353f33ad2bbe698c4bfd5eb2,836,VOL_COMPRESSION,15955,15958,2019-10-28T19:00:00,2019-10-28T22:00:00,4,TREND_UP,TREND_UP
a8804ecfa724bdabad40c8919e17db7b927d95738ac6d7acde3214ec98071613,837,TREND_UP,15959,15961,2019-10-28T23:00:00,2019-10-29T01:00:00,3,VOL_COMPRESSION,VOL_COMPRESSION
ca168b8a908ca31362b739628776ead53317328534c3eff845f1a8c4ee467ac6,838,VOL_COMPRESSION,15962,15964,2019-10-29T02:00:00,2019-10-29T04:00:00,3,TREND_UP,TREND_UP
000f57145eaff77ed952efe317193d65d724b58aa03f16317682f3b6e096f96e,839,TREND_UP,15965,15966,2019-10-29T05:00:00,2019-10-29T06:00:00,2,VOL_COMPRESSION,VOL_COMPRESSION
20af45dc2de2f0aa4a790c1e5b7eb67e8777cbbfaca2aae9ac02855fe4cdd0da,840,VOL_COMPRESSION,15967,15978,2019-10-29T07:00:00,2019-10-29T18:00:00,12,TREND_UP,RANGE
964d3eaeb0fa866acddec061eaac8120d5b1192f98998cd0c1b16cd90ead8ec0,841,RANGE,15979,15980,2019-10-29T19:00:00,2019-10-29T20:00:00,2,VOL_COMPRESSION,TREND_UP
743408d6c22df1acd0428237e68915d2766adb2046d71f3c0db5c8aebd4a0d77,842,TREND_UP,15981,15987,2019-10-29T21:00:00,2019-10-30T03:00:00,7,RANGE,RANGE
8325378c4c27e7d5aa41e3625b2398fb30ca90582afbdc73be6f6a296ccf1175,843,RANGE,15988,15989,2019-10-30T04:00:00,2019-10-30T05:00:00,2,TREND_UP,VOL_COMPRESSION
cd811f20629efc4df64625091ec727cbd25ece0e859189bb7b7825939c17fff4,844,VOL_COMPRESSION,15990,15998,2019-10-30T06:00:00,2019-10-30T14:00:00,9,RANGE,TREND_DOWN
a325532e244e5774d611cbd6cc3174fe56d6b72bd69be1fc8b149bbfc03dab50,845,TREND_DOWN,15999,16001,2019-10-30T15:00:00,2019-10-30T17:00:00,3,VOL_COMPRESSION,VOL_COMPRESSION
3ece3eeebcb3673d394a83d4aa5088dc9c51d5532ce2a4ba09a2ed433002ca40,846,VOL_COMPRESSION,16002,16019,2019-10-30T18:00:00,2019-10-31T11:00:00,18,TREND_DOWN,TREND_DOWN
